msg_count_gwgw,9696,,,
260,2024-01-01 05:45:00,13-1,259,3p_household
170,2024-01-01 05:45:00,13-2,168,2p_household
110,2024-01-01 05:45:00,13-3,106,1p_household
110,2024-01-01 05:45:00,13-4,106,1p_household
110,2024-01-01 05:45:00,13-5,110,1p_household
260,2024-01-01 05:45:00,1-6,257,3p_household
110,2024-01-01 05:45:00,1-1,109,1p_household
110,2024-01-01 05:45:00,1-4,110,1p_household
170,2024-01-01 05:45:00,1-2,165,2p_household
260,2024-01-01 05:45:00,2-0,263,3p_household
170,2024-01-01 05:45:00,2-1,171,2p_household
110,2024-01-01 05:45:00,2-2,109,1p_household
110,2024-01-01 05:45:00,2-6,110,1p_household
110,2024-01-01 05:45:00,2-8,110,1p_household
180,2024-01-01 05:45:00,5-0,176,2p_household
260,2024-01-01 05:45:00,5-1,250,4p_household
170,2024-01-01 05:45:00,5-2,174,2p_household
110,2024-01-01 05:45:00,10-6,106,1p_household
100,2024-01-01 05:45:00,10-5,102,1p_household
170,2024-01-01 05:45:00,10-9,165,2p_household
100,2024-01-01 05:45:00,13-9,100,1p_household
170,2024-01-01 05:45:00,13-7,174,2p_household
170,2024-01-01 05:45:00,13-8,170,2p_household
200,2024-01-01 06:00:00,2-5,200,2p_household
120,2024-01-01 06:00:00,2-4,123,1p_household
130,2024-01-01 06:00:00,5-6,125,1p_household
120,2024-01-01 06:00:00,5-5,122,1p_household
120,2024-01-01 06:00:00,10-0,119,1p_household
120,2024-01-01 06:00:00,10-3,122,1p_household
130,2024-01-01 06:00:00,10-2,127,1p_household
120,2024-01-01 06:00:00,13-5,117,1p_household
220,2024-01-01 06:00:00,1-2,212,2p_household
120,2024-01-01 06:00:00,1-3,121,1p_household
200,2024-01-01 06:00:00,2-1,205,2p_household
130,2024-01-01 06:00:00,2-2,125,1p_household
130,2024-01-01 06:00:00,2-6,126,1p_household
300,2024-01-01 06:00:00,2-0,295,3p_household
300,2024-01-01 06:00:00,2-7,295,3p_household
120,2024-01-01 06:00:00,2-3,124,1p_household
120,2024-01-01 06:00:00,2-8,122,1p_household
200,2024-01-01 06:00:00,5-0,197,2p_household
200,2024-01-01 06:00:00,5-2,200,2p_household
200,2024-01-01 06:00:00,5-4,199,2p_household
300,2024-01-01 06:00:00,5-1,300,4p_household
120,2024-01-01 06:00:00,5-3,118,1p_household
200,2024-01-01 06:00:00,10-9,204,2p_household
120,2024-01-01 06:00:00,10-7,120,1p_household
280,2024-01-01 06:00:00,10-1,288,4p_household
130,2024-01-01 06:00:00,10-4,126,1p_household
130,2024-01-01 06:00:00,10-5,126,1p_household
130,2024-01-01 06:00:00,10-6,128,1p_household
300,2024-01-01 06:00:00,10-8,307,3p_household
220,2024-01-01 06:00:00,13-7,212,2p_household
200,2024-01-01 06:00:00,13-2,197,2p_household
200,2024-01-01 06:00:00,13-8,196,2p_household
130,2024-01-01 06:00:00,13-0,126,1p_household
130,2024-01-01 06:00:00,13-4,126,1p_household
130,2024-01-01 06:00:00,13-9,125,1p_household
300,2024-01-01 06:00:00,13-1,301,3p_household
120,2024-01-01 06:00:00,13-3,117,1p_household
120,2024-01-01 06:00:00,13-6,123,1p_household
300,2024-01-01 06:00:00,1-0,305,4p_household
300,2024-01-01 06:00:00,1-6,301,3p_household
120,2024-01-01 06:00:00,1-1,124,1p_household
120,2024-01-01 06:00:00,1-4,120,1p_household
120,2024-01-01 06:00:00,1-5,122,1p_household
120,2024-01-01 06:00:00,1-7,124,1p_household
150,2024-01-01 06:15:00,5-6,147,1p_household
240,2024-01-01 06:15:00,5-0,246,2p_household
240,2024-01-01 06:15:00,5-4,242,2p_household
150,2024-01-01 06:15:00,10-4,146,1p_household
150,2024-01-01 06:15:00,10-5,154,1p_household
140,2024-01-01 06:15:00,10-3,143,1p_household
360,2024-01-01 06:15:00,10-8,364,3p_household
150,2024-01-01 06:15:00,13-5,146,1p_household
150,2024-01-01 06:15:00,13-9,154,1p_household
240,2024-01-01 06:15:00,13-8,243,2p_household
160,2024-01-01 06:15:00,1-3,155,1p_household
150,2024-01-01 06:15:00,2-2,145,1p_household
150,2024-01-01 06:15:00,5-5,153,1p_household
140,2024-01-01 06:15:00,5-3,144,1p_household
240,2024-01-01 06:15:00,5-2,238,2p_household
360,2024-01-01 06:15:00,5-1,368,4p_household
150,2024-01-01 06:15:00,10-2,151,1p_household
150,2024-01-01 06:15:00,10-6,149,1p_household
140,2024-01-01 06:15:00,10-0,144,1p_household
140,2024-01-01 06:15:00,10-7,144,1p_household
240,2024-01-01 06:15:00,10-9,243,2p_household
380,2024-01-01 06:15:00,10-1,374,4p_household
150,2024-01-01 06:15:00,13-0,151,1p_household
150,2024-01-01 06:15:00,13-3,154,1p_household
150,2024-01-01 06:15:00,13-4,147,1p_household
150,2024-01-01 06:15:00,13-6,152,1p_household
240,2024-01-01 06:15:00,13-7,244,2p_household
260,2024-01-01 06:15:00,13-2,251,2p_household
360,2024-01-01 06:15:00,13-1,368,3p_household
150,2024-01-01 06:15:00,1-4,152,1p_household
150,2024-01-01 06:15:00,1-5,150,1p_household
150,2024-01-01 06:15:00,1-7,147,1p_household
160,2024-01-01 06:15:00,1-1,155,1p_household
380,2024-01-01 06:15:00,1-0,371,4p_household
240,2024-01-01 06:15:00,1-2,241,2p_household
360,2024-01-01 06:15:00,1-6,353,3p_household
150,2024-01-01 06:15:00,2-3,147,1p_household
150,2024-01-01 06:15:00,2-6,147,1p_household
150,2024-01-01 06:15:00,2-8,146,1p_household
340,2024-01-01 06:15:00,2-0,343,3p_household
240,2024-01-01 06:15:00,2-1,239,2p_household
240,2024-01-01 06:15:00,2-5,245,2p_household
160,2024-01-01 06:15:00,2-4,156,1p_household
360,2024-01-01 06:15:00,2-7,351,3p_household
300,2024-01-01 06:30:00,10-9,292,2p_household
190,2024-01-01 06:30:00,10-0,185,1p_household
190,2024-01-01 06:30:00,10-2,190,1p_household
190,2024-01-01 06:30:00,10-3,189,1p_household
190,2024-01-01 06:30:00,10-4,190,1p_household
170,2024-01-01 06:30:00,13-0,174,1p_household
300,2024-01-01 06:30:00,13-2,303,2p_household
300,2024-01-01 06:30:00,13-7,299,2p_household
440,2024-01-01 06:30:00,13-1,446,3p_household
190,2024-01-01 06:30:00,13-3,185,1p_household
190,2024-01-01 06:30:00,13-5,186,1p_household
190,2024-01-01 06:30:00,13-9,190,1p_household
180,2024-01-01 06:30:00,13-4,184,1p_household
170,2024-01-01 06:30:00,1-3,174,1p_household
300,2024-01-01 06:30:00,1-2,297,2p_household
440,2024-01-01 06:30:00,1-0,429,4p_household
440,2024-01-01 06:30:00,1-6,424,3p_household
180,2024-01-01 06:30:00,1-1,177,1p_household
180,2024-01-01 06:30:00,1-7,181,1p_household
190,2024-01-01 06:30:00,1-4,188,1p_household
190,2024-01-01 06:30:00,1-5,188,1p_household
180,2024-01-01 06:30:00,2-3,177,1p_household
180,2024-01-01 06:30:00,2-4,175,1p_household
180,2024-01-01 06:30:00,2-6,182,1p_household
180,2024-01-01 06:30:00,2-8,176,1p_household
300,2024-01-01 06:30:00,2-1,304,2p_household
300,2024-01-01 06:30:00,2-5,305,2p_household
440,2024-01-01 06:30:00,2-0,438,3p_household
440,2024-01-01 06:30:00,2-7,422,3p_household
180,2024-01-01 06:30:00,5-3,175,1p_household
180,2024-01-01 06:30:00,5-6,179,1p_household
300,2024-01-01 06:30:00,5-0,308,2p_household
300,2024-01-01 06:30:00,5-2,296,2p_household
300,2024-01-01 06:30:00,5-4,299,2p_household
440,2024-01-01 06:30:00,5-1,455,4p_household
190,2024-01-01 06:30:00,5-5,191,1p_household
190,2024-01-01 06:30:00,10-5,185,1p_household
190,2024-01-01 06:30:00,10-6,189,1p_household
440,2024-01-01 06:30:00,10-1,447,4p_household
440,2024-01-01 06:30:00,10-8,443,3p_household
180,2024-01-01 06:30:00,10-7,181,1p_household
180,2024-01-01 06:30:00,13-6,178,1p_household
320,2024-01-01 06:30:00,13-8,313,2p_household
190,2024-01-01 06:30:00,2-2,186,1p_household
220,2024-01-01 06:45:00,13-3,220,1p_household
220,2024-01-01 06:45:00,13-5,212,1p_household
220,2024-01-01 06:45:00,13-6,215,1p_household
220,2024-01-01 06:45:00,13-9,214,1p_household
200,2024-01-01 06:45:00,13-0,207,1p_household
340,2024-01-01 06:45:00,13-8,342,2p_household
380,2024-01-01 06:45:00,13-7,372,2p_household
220,2024-01-01 06:45:00,1-1,215,1p_household
220,2024-01-01 06:45:00,1-4,212,1p_household
220,2024-01-01 06:45:00,1-5,219,1p_household
220,2024-01-01 06:45:00,1-7,217,1p_household
200,2024-01-01 06:45:00,1-3,209,1p_household
520,2024-01-01 06:45:00,1-6,530,3p_household
220,2024-01-01 06:45:00,2-3,216,1p_household
220,2024-01-01 06:45:00,2-4,217,1p_household
340,2024-01-01 06:45:00,2-1,341,2p_household
360,2024-01-01 06:45:00,2-5,358,2p_household
200,2024-01-01 06:45:00,5-6,206,1p_household
220,2024-01-01 06:45:00,5-3,216,1p_household
220,2024-01-01 06:45:00,5-5,214,1p_household
520,2024-01-01 06:45:00,5-1,508,4p_household
220,2024-01-01 06:45:00,10-2,213,1p_household
220,2024-01-01 06:45:00,10-4,213,1p_household
220,2024-01-01 06:45:00,10-6,213,1p_household
220,2024-01-01 06:45:00,10-7,213,1p_household
200,2024-01-01 06:45:00,10-0,206,1p_household
200,2024-01-01 06:45:00,10-3,209,1p_household
200,2024-01-01 06:45:00,10-5,206,1p_household
380,2024-01-01 06:45:00,10-9,374,2p_household
520,2024-01-01 06:45:00,10-1,502,4p_household
200,2024-01-01 06:45:00,13-4,206,1p_household
480,2024-01-01 06:45:00,13-1,498,3p_household
340,2024-01-01 06:45:00,13-2,346,2p_household
360,2024-01-01 06:45:00,1-2,360,2p_household
480,2024-01-01 06:45:00,1-0,497,4p_household
220,2024-01-01 06:45:00,2-2,218,1p_household
220,2024-01-01 06:45:00,2-6,214,1p_household
220,2024-01-01 06:45:00,2-8,213,1p_household
560,2024-01-01 06:45:00,2-0,543,3p_household
520,2024-01-01 06:45:00,2-7,510,3p_household
360,2024-01-01 06:45:00,5-2,358,2p_household
340,2024-01-01 06:45:00,5-0,344,2p_household
340,2024-01-01 06:45:00,5-4,348,2p_household
560,2024-01-01 06:45:00,10-8,542,3p_household
260,2024-01-01 07:00:00,1-1,255,1p_household
260,2024-01-01 07:00:00,1-7,254,1p_household
240,2024-01-01 07:00:00,1-4,245,1p_household
600,2024-01-01 07:00:00,1-6,589,3p_household
260,2024-01-01 07:00:00,2-3,251,1p_household
240,2024-01-01 07:00:00,2-8,238,1p_household
440,2024-01-01 07:00:00,2-1,420,2p_household
600,2024-01-01 07:00:00,2-7,613,3p_household
260,2024-01-01 07:00:00,5-6,251,1p_household
240,2024-01-01 07:00:00,5-3,237,1p_household
600,2024-01-01 07:00:00,5-1,615,4p_household
240,2024-01-01 07:00:00,10-0,245,1p_household
260,2024-01-01 07:00:00,10-2,253,1p_household
260,2024-01-01 07:00:00,10-5,257,1p_household
440,2024-01-01 07:00:00,10-9,423,2p_household
600,2024-01-01 07:00:00,10-8,617,3p_household
440,2024-01-01 07:00:00,13-7,422,2p_household
440,2024-01-01 07:00:00,13-8,421,2p_household
380,2024-01-01 07:00:00,1-2,389,2p_household
240,2024-01-01 07:00:00,1-3,244,1p_household
240,2024-01-01 07:00:00,1-5,245,1p_household
600,2024-01-01 07:00:00,1-0,592,4p_household
240,2024-01-01 07:00:00,2-2,246,1p_household
240,2024-01-01 07:00:00,2-4,235,1p_household
240,2024-01-01 07:00:00,2-6,237,1p_household
560,2024-01-01 07:00:00,2-0,568,3p_household
400,2024-01-01 07:00:00,2-5,391,2p_household
240,2024-01-01 07:00:00,5-5,235,1p_household
400,2024-01-01 07:00:00,5-0,403,2p_household
400,2024-01-01 07:00:00,5-2,405,2p_household
400,2024-01-01 07:00:00,5-4,400,2p_household
240,2024-01-01 07:00:00,10-3,240,1p_household
240,2024-01-01 07:00:00,10-4,236,1p_household
240,2024-01-01 07:00:00,10-7,242,1p_household
260,2024-01-01 07:00:00,10-6,250,1p_household
600,2024-01-01 07:00:00,10-1,595,4p_household
240,2024-01-01 07:00:00,13-0,240,1p_household
240,2024-01-01 07:00:00,13-3,243,1p_household
240,2024-01-01 07:00:00,13-4,249,1p_household
240,2024-01-01 07:00:00,13-5,238,1p_household
240,2024-01-01 07:00:00,13-6,244,1p_household
240,2024-01-01 07:00:00,13-9,241,1p_household
560,2024-01-01 07:00:00,13-1,577,3p_household
400,2024-01-01 07:00:00,13-2,403,2p_household
440,2024-01-01 07:15:00,2-5,429,2p_household
260,2024-01-01 07:15:00,10-7,263,1p_household
260,2024-01-01 07:15:00,2-4,268,1p_household
260,2024-01-01 07:15:00,2-6,256,1p_household
440,2024-01-01 07:15:00,2-1,442,2p_household
680,2024-01-01 07:15:00,2-0,672,3p_household
280,2024-01-01 07:15:00,2-2,272,1p_household
280,2024-01-01 07:15:00,2-3,276,1p_household
280,2024-01-01 07:15:00,2-8,275,1p_household
640,2024-01-01 07:15:00,2-7,641,3p_household
260,2024-01-01 07:15:00,5-3,256,1p_household
440,2024-01-01 07:15:00,5-0,423,2p_household
440,2024-01-01 07:15:00,5-2,431,2p_household
440,2024-01-01 07:15:00,5-4,455,2p_household
640,2024-01-01 07:15:00,5-1,624,4p_household
280,2024-01-01 07:15:00,5-5,272,1p_household
280,2024-01-01 07:15:00,5-6,277,1p_household
260,2024-01-01 07:15:00,10-5,256,1p_household
260,2024-01-01 07:15:00,10-6,262,1p_household
260,2024-01-01 07:15:00,10-3,260,1p_household
260,2024-01-01 07:15:00,10-4,256,1p_household
280,2024-01-01 07:15:00,10-0,274,1p_household
280,2024-01-01 07:15:00,10-2,277,1p_household
440,2024-01-01 07:15:00,10-9,459,2p_household
640,2024-01-01 07:15:00,10-1,639,4p_household
640,2024-01-01 07:15:00,10-8,629,3p_household
260,2024-01-01 07:15:00,13-3,267,1p_household
260,2024-01-01 07:15:00,13-6,258,1p_household
260,2024-01-01 07:15:00,13-9,265,1p_household
440,2024-01-01 07:15:00,13-8,442,2p_household
440,2024-01-01 07:15:00,13-2,437,2p_household
480,2024-01-01 07:15:00,13-7,462,2p_household
280,2024-01-01 07:15:00,13-0,276,1p_household
280,2024-01-01 07:15:00,13-4,278,1p_household
280,2024-01-01 07:15:00,13-5,280,1p_household
600,2024-01-01 07:15:00,13-1,614,3p_household
260,2024-01-01 07:15:00,1-1,262,1p_household
260,2024-01-01 07:15:00,1-7,267,1p_household
440,2024-01-01 07:15:00,1-2,425,2p_household
640,2024-01-01 07:15:00,1-0,652,4p_household
640,2024-01-01 07:15:00,1-6,655,3p_household
280,2024-01-01 07:15:00,1-3,279,1p_household
280,2024-01-01 07:15:00,1-4,276,1p_household
280,2024-01-01 07:15:00,1-5,278,1p_household
300,2024-01-01 07:30:00,5-3,294,1p_household
300,2024-01-01 07:30:00,5-6,297,1p_household
280,2024-01-01 07:30:00,5-5,279,1p_household
480,2024-01-01 07:30:00,5-0,470,2p_household
480,2024-01-01 07:30:00,5-2,474,2p_household
480,2024-01-01 07:30:00,5-4,475,2p_household
680,2024-01-01 07:30:00,5-1,684,4p_household
280,2024-01-01 07:30:00,10-3,273,1p_household
280,2024-01-01 07:30:00,10-4,281,1p_household
280,2024-01-01 07:30:00,10-5,274,1p_household
280,2024-01-01 07:30:00,10-6,284,1p_household
280,2024-01-01 07:30:00,10-7,272,1p_household
300,2024-01-01 07:30:00,10-0,296,1p_household
640,2024-01-01 07:30:00,10-8,653,3p_household
680,2024-01-01 07:30:00,10-1,662,4p_household
480,2024-01-01 07:30:00,10-9,488,2p_household
480,2024-01-01 07:30:00,13-7,488,2p_household
480,2024-01-01 07:30:00,13-8,483,2p_household
280,2024-01-01 07:30:00,13-0,288,1p_household
280,2024-01-01 07:30:00,13-4,283,1p_household
280,2024-01-01 07:30:00,13-5,276,1p_household
280,2024-01-01 07:30:00,13-3,271,1p_household
280,2024-01-01 07:30:00,13-6,288,1p_household
280,2024-01-01 07:30:00,13-9,275,1p_household
680,2024-01-01 07:30:00,13-1,699,3p_household
300,2024-01-01 07:30:00,1-3,295,1p_household
300,2024-01-01 07:30:00,1-4,292,1p_household
480,2024-01-01 07:30:00,1-2,471,2p_household
280,2024-01-01 07:30:00,1-5,276,1p_household
280,2024-01-01 07:30:00,1-1,274,1p_household
280,2024-01-01 07:30:00,1-7,286,1p_household
680,2024-01-01 07:30:00,1-0,690,4p_household
680,2024-01-01 07:30:00,1-6,664,3p_household
300,2024-01-01 07:30:00,2-3,290,1p_household
300,2024-01-01 07:30:00,2-4,295,1p_household
440,2024-01-01 07:30:00,2-5,457,2p_household
680,2024-01-01 07:30:00,2-0,698,3p_household
280,2024-01-01 07:30:00,2-2,271,1p_household
280,2024-01-01 07:30:00,2-6,282,1p_household
640,2024-01-01 07:30:00,2-7,655,3p_household
480,2024-01-01 07:30:00,2-1,488,2p_household
280,2024-01-01 07:30:00,10-2,283,1p_household
440,2024-01-01 07:30:00,13-2,458,2p_household
280,2024-01-01 07:30:00,2-8,270,1p_household
280,2024-01-01 07:45:00,10-6,280,1p_household
300,2024-01-01 07:45:00,10-3,305,1p_household
480,2024-01-01 07:45:00,10-9,471,2p_household
720,2024-01-01 07:45:00,10-8,717,3p_household
300,2024-01-01 07:45:00,13-0,290,1p_household
300,2024-01-01 07:45:00,13-3,293,1p_household
300,2024-01-01 07:45:00,13-4,290,1p_household
280,2024-01-01 07:45:00,13-9,284,1p_household
720,2024-01-01 07:45:00,13-1,719,3p_household
520,2024-01-01 07:45:00,13-2,506,2p_household
300,2024-01-01 07:45:00,1-3,292,1p_household
280,2024-01-01 07:45:00,1-4,282,1p_household
280,2024-01-01 07:45:00,1-1,289,1p_household
280,2024-01-01 07:45:00,1-7,279,1p_household
720,2024-01-01 07:45:00,1-0,721,4p_household
720,2024-01-01 07:45:00,1-6,715,3p_household
280,2024-01-01 07:45:00,2-2,289,1p_household
280,2024-01-01 07:45:00,2-4,280,1p_household
480,2024-01-01 07:45:00,2-1,494,2p_household
480,2024-01-01 07:45:00,2-5,498,2p_household
720,2024-01-01 07:45:00,2-0,721,3p_household
720,2024-01-01 07:45:00,2-7,710,3p_household
300,2024-01-01 07:45:00,5-3,300,1p_household
280,2024-01-01 07:45:00,5-5,286,1p_household
480,2024-01-01 07:45:00,5-0,472,2p_household
680,2024-01-01 07:45:00,5-1,673,4p_household
280,2024-01-01 07:45:00,10-0,287,1p_household
280,2024-01-01 07:45:00,10-7,284,1p_household
300,2024-01-01 07:45:00,10-2,298,1p_household
300,2024-01-01 07:45:00,10-4,306,1p_household
300,2024-01-01 07:45:00,10-5,295,1p_household
680,2024-01-01 07:45:00,10-1,686,4p_household
300,2024-01-01 07:45:00,13-5,291,1p_household
480,2024-01-01 07:45:00,13-7,476,2p_household
480,2024-01-01 07:45:00,13-8,489,2p_household
280,2024-01-01 07:45:00,13-6,281,1p_household
480,2024-01-01 07:45:00,1-2,463,2p_household
280,2024-01-01 07:45:00,1-5,281,1p_household
300,2024-01-01 07:45:00,2-3,303,1p_household
280,2024-01-01 07:45:00,2-8,284,1p_household
280,2024-01-01 07:45:00,2-6,283,1p_household
300,2024-01-01 07:45:00,5-6,302,1p_household
520,2024-01-01 07:45:00,5-2,501,2p_household
480,2024-01-01 07:45:00,5-4,491,2p_household
300,2024-01-01 08:00:00,2-6,293,1p_household
480,2024-01-01 08:00:00,5-4,486,2p_household
280,2024-01-01 08:00:00,10-5,289,1p_household
300,2024-01-01 08:00:00,13-4,300,1p_household
300,2024-01-01 08:00:00,13-5,301,1p_household
300,2024-01-01 08:00:00,13-6,299,1p_household
300,2024-01-01 08:00:00,13-9,296,1p_household
480,2024-01-01 08:00:00,13-7,492,2p_household
480,2024-01-01 08:00:00,13-8,476,2p_household
280,2024-01-01 08:00:00,13-0,283,1p_household
280,2024-01-01 08:00:00,13-3,283,1p_household
680,2024-01-01 08:00:00,13-1,696,3p_household
520,2024-01-01 08:00:00,13-2,505,2p_household
300,2024-01-01 08:00:00,1-3,308,1p_household
300,2024-01-01 08:00:00,1-4,293,1p_household
300,2024-01-01 08:00:00,1-1,307,1p_household
300,2024-01-01 08:00:00,1-5,295,1p_household
300,2024-01-01 08:00:00,1-7,309,1p_household
480,2024-01-01 08:00:00,1-2,498,2p_household
720,2024-01-01 08:00:00,1-0,738,4p_household
720,2024-01-01 08:00:00,1-6,706,3p_household
300,2024-01-01 08:00:00,2-3,301,1p_household
300,2024-01-01 08:00:00,2-4,297,1p_household
300,2024-01-01 08:00:00,2-8,292,1p_household
680,2024-01-01 08:00:00,2-0,699,3p_household
280,2024-01-01 08:00:00,2-2,289,1p_household
480,2024-01-01 08:00:00,2-1,493,2p_household
480,2024-01-01 08:00:00,2-5,480,2p_household
760,2024-01-01 08:00:00,2-7,744,3p_household
300,2024-01-01 08:00:00,5-6,300,1p_household
300,2024-01-01 08:00:00,5-5,306,1p_household
280,2024-01-01 08:00:00,5-3,286,1p_household
480,2024-01-01 08:00:00,5-0,498,2p_household
480,2024-01-01 08:00:00,5-2,484,2p_household
760,2024-01-01 08:00:00,5-1,743,4p_household
280,2024-01-01 08:00:00,10-4,287,1p_household
300,2024-01-01 08:00:00,10-0,306,1p_household
300,2024-01-01 08:00:00,10-3,307,1p_household
300,2024-01-01 08:00:00,10-7,294,1p_household
520,2024-01-01 08:00:00,10-9,504,2p_household
680,2024-01-01 08:00:00,10-1,689,4p_household
720,2024-01-01 08:00:00,10-8,721,3p_household
320,2024-01-01 08:00:00,10-2,311,1p_household
320,2024-01-01 08:00:00,10-6,311,1p_household
300,2024-01-01 08:15:00,1-3,294,1p_household
300,2024-01-01 08:15:00,1-1,298,1p_household
300,2024-01-01 08:15:00,1-5,301,1p_household
480,2024-01-01 08:15:00,1-2,495,2p_household
280,2024-01-01 08:15:00,1-4,285,1p_household
720,2024-01-01 08:15:00,1-0,737,4p_household
720,2024-01-01 08:15:00,1-6,720,3p_household
320,2024-01-01 08:15:00,1-7,313,1p_household
300,2024-01-01 08:15:00,2-4,309,1p_household
300,2024-01-01 08:15:00,2-6,300,1p_household
300,2024-01-01 08:15:00,2-8,307,1p_household
520,2024-01-01 08:15:00,2-1,507,2p_household
480,2024-01-01 08:15:00,2-5,486,2p_household
720,2024-01-01 08:15:00,2-0,703,3p_household
720,2024-01-01 08:15:00,2-7,724,3p_household
320,2024-01-01 08:15:00,2-2,311,1p_household
320,2024-01-01 08:15:00,2-3,312,1p_household
300,2024-01-01 08:15:00,5-3,290,1p_household
300,2024-01-01 08:15:00,5-5,294,1p_household
520,2024-01-01 08:15:00,5-0,514,2p_household
520,2024-01-01 08:15:00,5-4,514,2p_household
280,2024-01-01 08:15:00,5-6,288,1p_household
480,2024-01-01 08:15:00,5-2,470,2p_household
720,2024-01-01 08:15:00,5-1,723,4p_household
300,2024-01-01 08:15:00,10-2,299,1p_household
300,2024-01-01 08:15:00,10-3,303,1p_household
300,2024-01-01 08:15:00,10-4,309,1p_household
300,2024-01-01 08:15:00,10-5,304,1p_household
300,2024-01-01 08:15:00,10-6,298,1p_household
520,2024-01-01 08:15:00,10-9,502,2p_household
680,2024-01-01 08:15:00,10-1,689,4p_household
720,2024-01-01 08:15:00,10-8,725,3p_household
320,2024-01-01 08:15:00,10-7,312,1p_household
300,2024-01-01 08:15:00,13-3,292,1p_household
300,2024-01-01 08:15:00,13-4,297,1p_household
300,2024-01-01 08:15:00,13-5,295,1p_household
320,2024-01-01 08:15:00,13-0,311,1p_household
320,2024-01-01 08:15:00,13-9,310,1p_household
480,2024-01-01 08:15:00,13-7,485,2p_household
280,2024-01-01 08:15:00,13-6,286,1p_household
720,2024-01-01 08:15:00,13-1,717,3p_household
520,2024-01-01 08:15:00,13-2,501,2p_household
520,2024-01-01 08:15:00,13-8,508,2p_household
280,2024-01-01 08:15:00,10-0,288,1p_household
300,2024-01-01 08:30:00,2-6,303,1p_household
520,2024-01-01 08:30:00,2-5,508,2p_household
680,2024-01-01 08:30:00,2-7,691,3p_household
280,2024-01-01 08:30:00,2-8,283,1p_household
280,2024-01-01 08:30:00,2-4,289,1p_household
480,2024-01-01 08:30:00,2-1,493,2p_household
320,2024-01-01 08:30:00,2-3,311,1p_household
520,2024-01-01 08:30:00,5-0,505,2p_household
280,2024-01-01 08:30:00,5-6,286,1p_household
280,2024-01-01 08:30:00,5-3,289,1p_household
480,2024-01-01 08:30:00,5-2,486,2p_household
480,2024-01-01 08:30:00,5-4,467,2p_household
300,2024-01-01 08:30:00,10-2,298,1p_household
300,2024-01-01 08:30:00,10-3,299,1p_household
300,2024-01-01 08:30:00,10-4,296,1p_household
300,2024-01-01 08:30:00,10-5,297,1p_household
300,2024-01-01 08:30:00,10-7,301,1p_household
300,2024-01-01 08:30:00,10-6,291,1p_household
520,2024-01-01 08:30:00,10-9,502,2p_household
300,2024-01-01 08:30:00,13-3,296,1p_household
300,2024-01-01 08:30:00,13-4,299,1p_household
300,2024-01-01 08:30:00,13-5,291,1p_household
300,2024-01-01 08:30:00,13-6,309,1p_household
480,2024-01-01 08:30:00,13-7,476,2p_household
280,2024-01-01 08:30:00,13-9,289,1p_household
520,2024-01-01 08:30:00,13-2,508,2p_household
480,2024-01-01 08:30:00,1-2,469,2p_household
280,2024-01-01 08:30:00,1-3,289,1p_household
680,2024-01-01 08:30:00,1-6,683,3p_household
720,2024-01-01 08:30:00,1-0,729,4p_household
320,2024-01-01 08:30:00,1-7,311,1p_household
300,2024-01-01 08:30:00,2-2,305,1p_household
720,2024-01-01 08:30:00,2-0,726,3p_household
280,2024-01-01 08:30:00,5-5,287,1p_household
720,2024-01-01 08:30:00,5-1,708,4p_household
300,2024-01-01 08:30:00,10-0,297,1p_household
680,2024-01-01 08:30:00,10-1,681,4p_household
720,2024-01-01 08:30:00,10-8,732,3p_household
300,2024-01-01 08:30:00,13-0,298,1p_household
480,2024-01-01 08:30:00,13-8,491,2p_household
720,2024-01-01 08:30:00,13-1,726,3p_household
300,2024-01-01 08:30:00,1-5,290,1p_household
280,2024-01-01 08:30:00,1-1,284,1p_household
320,2024-01-01 08:30:00,1-4,310,1p_household
520,2024-01-01 08:45:00,5-4,501,2p_household
280,2024-01-01 08:45:00,5-5,282,1p_household
480,2024-01-01 08:45:00,5-2,468,2p_household
720,2024-01-01 08:45:00,5-1,706,4p_household
280,2024-01-01 08:45:00,10-5,289,1p_household
300,2024-01-01 08:45:00,10-4,297,1p_household
720,2024-01-01 08:45:00,10-1,729,4p_household
300,2024-01-01 08:45:00,13-0,304,1p_household
300,2024-01-01 08:45:00,13-4,304,1p_household
280,2024-01-01 08:45:00,13-3,280,1p_household
520,2024-01-01 08:45:00,13-8,507,2p_household
300,2024-01-01 08:45:00,1-3,301,1p_household
480,2024-01-01 08:45:00,1-2,464,2p_household
280,2024-01-01 08:45:00,1-7,283,1p_household
720,2024-01-01 08:45:00,1-0,737,4p_household
300,2024-01-01 08:45:00,2-4,290,1p_household
280,2024-01-01 08:45:00,2-2,280,1p_household
720,2024-01-01 08:45:00,2-0,729,3p_household
300,2024-01-01 08:45:00,5-3,302,1p_household
300,2024-01-01 08:45:00,5-6,302,1p_household
480,2024-01-01 08:45:00,5-0,479,2p_household
280,2024-01-01 08:45:00,10-7,280,1p_household
300,2024-01-01 08:45:00,10-0,292,1p_household
300,2024-01-01 08:45:00,10-2,290,1p_household
300,2024-01-01 08:45:00,10-3,298,1p_household
300,2024-01-01 08:45:00,10-6,294,1p_household
480,2024-01-01 08:45:00,10-9,468,2p_household
720,2024-01-01 08:45:00,10-8,729,3p_household
300,2024-01-01 08:45:00,13-5,303,1p_household
300,2024-01-01 08:45:00,13-6,295,1p_household
