msg_count_gwgw,9984,,,
msg_cnt_gw_ce,5472,,,
value,time,ID,orig_measurement,type
1920,2024-01-01 00:00:00,1-2,1896,restaurant
1120,2024-01-01 00:00:00,1-4,1147,store
400,2024-01-01 00:00:00,9-7,400,3p_household
400,2024-01-01 00:00:00,9-5,415,4p_household
400,2024-01-01 00:00:00,9-2,398,3p_household
400,2024-01-01 00:00:00,7-10,410,4p_household
400,2024-01-01 00:00:00,7-9,415,4p_household
400,2024-01-01 00:00:00,10-3,410,3p_household
400,2024-01-01 00:00:00,1-8,399,3p_household
400,2024-01-01 00:00:00,1-1,390,4p_household
400,2024-01-01 00:00:00,6-3,390,3p_household
280,2024-01-01 00:00:00,9-6,276,2p_household
280,2024-01-01 00:00:00,10-11,284,2p_household
280,2024-01-01 00:00:00,1-6,270,2p_household
280,2024-01-01 00:00:00,1-5,276,2p_household
280,2024-01-01 00:00:00,6-6,283,2p_household
280,2024-01-01 00:00:00,6-1,275,2p_household
260,2024-01-01 00:00:00,7-8,267,2p_household
260,2024-01-01 00:00:00,7-0,265,2p_household
260,2024-01-01 00:00:00,10-10,265,2p_household
260,2024-01-01 00:00:00,10-8,264,2p_household
260,2024-01-01 00:00:00,10-0,261,2p_household
260,2024-01-01 00:00:00,1-9,262,2p_household
260,2024-01-01 00:00:00,6-5,266,2p_household
170,2024-01-01 00:00:00,9-10,168,1p_household
170,2024-01-01 00:00:00,9-9,166,1p_household
170,2024-01-01 00:00:00,9-1,165,1p_household
170,2024-01-01 00:00:00,7-6,168,1p_household
170,2024-01-01 00:00:00,7-5,172,1p_household
170,2024-01-01 00:00:00,7-3,166,1p_household
170,2024-01-01 00:00:00,7-1,171,1p_household
170,2024-01-01 00:00:00,10-12,169,1p_household
170,2024-01-01 00:00:00,10-9,168,1p_household
170,2024-01-01 00:00:00,10-6,169,1p_household
170,2024-01-01 00:00:00,10-1,171,1p_household
170,2024-01-01 00:00:00,1-7,169,1p_household
170,2024-01-01 00:00:00,1-3,167,1p_household
170,2024-01-01 00:00:00,6-4,170,1p_household
170,2024-01-01 00:00:00,6-0,170,1p_household
160,2024-01-01 00:00:00,9-8,161,1p_household
160,2024-01-01 00:00:00,9-4,157,1p_household
160,2024-01-01 00:00:00,9-3,164,1p_household
160,2024-01-01 00:00:00,9-0,162,1p_household
160,2024-01-01 00:00:00,7-7,164,1p_household
160,2024-01-01 00:00:00,7-4,157,1p_household
160,2024-01-01 00:00:00,7-2,157,1p_household
160,2024-01-01 00:00:00,10-7,164,1p_household
160,2024-01-01 00:00:00,10-5,162,1p_household
160,2024-01-01 00:00:00,10-4,159,1p_household
160,2024-01-01 00:00:00,10-2,162,1p_household
160,2024-01-01 00:00:00,1-0,157,1p_household
160,2024-01-01 00:00:00,6-2,159,1p_household
1760,2024-01-01 00:15:00,1-2,1695,restaurant
1120,2024-01-01 00:15:00,1-4,1118,store
380,2024-01-01 00:15:00,1-8,375,3p_household
380,2024-01-01 00:15:00,6-3,373,3p_household
360,2024-01-01 00:15:00,9-7,354,3p_household
360,2024-01-01 00:15:00,9-5,365,4p_household
360,2024-01-01 00:15:00,7-10,365,4p_household
360,2024-01-01 00:15:00,10-3,365,3p_household
360,2024-01-01 00:15:00,1-1,361,4p_household
340,2024-01-01 00:15:00,9-2,342,3p_household
340,2024-01-01 00:15:00,7-9,346,4p_household
260,2024-01-01 00:15:00,1-6,254,2p_household
260,2024-01-01 00:15:00,1-5,256,2p_household
260,2024-01-01 00:15:00,7-8,256,2p_household
260,2024-01-01 00:15:00,10-8,250,2p_household
260,2024-01-01 00:15:00,10-0,256,2p_household
260,2024-01-01 00:15:00,1-9,250,2p_household
240,2024-01-01 00:15:00,9-6,248,2p_household
240,2024-01-01 00:15:00,7-0,245,2p_household
240,2024-01-01 00:15:00,10-11,240,2p_household
240,2024-01-01 00:15:00,10-10,235,2p_household
240,2024-01-01 00:15:00,6-6,239,2p_household
240,2024-01-01 00:15:00,6-5,239,2p_household
240,2024-01-01 00:15:00,6-1,247,2p_household
160,2024-01-01 00:15:00,9-9,155,1p_household
160,2024-01-01 00:15:00,7-6,155,1p_household
160,2024-01-01 00:15:00,10-9,155,1p_household
160,2024-01-01 00:15:00,1-3,156,1p_household
160,2024-01-01 00:15:00,6-4,156,1p_household
160,2024-01-01 00:15:00,10-2,156,1p_household
160,2024-01-01 00:15:00,6-2,156,1p_household
150,2024-01-01 00:15:00,9-10,150,1p_household
150,2024-01-01 00:15:00,9-8,148,1p_household
150,2024-01-01 00:15:00,9-4,151,1p_household
150,2024-01-01 00:15:00,9-3,147,1p_household
150,2024-01-01 00:15:00,9-1,148,1p_household
150,2024-01-01 00:15:00,9-0,149,1p_household
150,2024-01-01 00:15:00,7-7,150,1p_household
150,2024-01-01 00:15:00,7-5,146,1p_household
150,2024-01-01 00:15:00,7-4,152,1p_household
150,2024-01-01 00:15:00,7-3,147,1p_household
150,2024-01-01 00:15:00,7-2,153,1p_household
150,2024-01-01 00:15:00,7-1,149,1p_household
150,2024-01-01 00:15:00,10-6,152,1p_household
150,2024-01-01 00:15:00,10-4,151,1p_household
150,2024-01-01 00:15:00,1-7,150,1p_household
150,2024-01-01 00:15:00,1-0,146,1p_household
150,2024-01-01 00:15:00,6-0,148,1p_household
140,2024-01-01 00:15:00,10-12,142,1p_household
140,2024-01-01 00:15:00,10-7,144,1p_household
140,2024-01-01 00:15:00,10-5,142,1p_household
140,2024-01-01 00:15:00,10-1,143,1p_household
1360,2024-01-01 00:30:00,1-2,1369,restaurant
1120,2024-01-01 00:30:00,1-4,1117,store
340,2024-01-01 00:30:00,9-5,333,4p_household
340,2024-01-01 00:30:00,7-9,331,4p_household
320,2024-01-01 00:30:00,9-7,321,3p_household
320,2024-01-01 00:30:00,9-2,322,3p_household
320,2024-01-01 00:30:00,10-3,318,3p_household
320,2024-01-01 00:30:00,1-8,311,3p_household
320,2024-01-01 00:30:00,1-1,318,4p_household
300,2024-01-01 00:30:00,7-10,309,4p_household
300,2024-01-01 00:30:00,6-3,308,3p_household
240,2024-01-01 00:30:00,7-8,231,2p_household
240,2024-01-01 00:30:00,10-8,230,2p_household
240,2024-01-01 00:30:00,7-0,231,2p_household
220,2024-01-01 00:30:00,9-6,216,2p_household
220,2024-01-01 00:30:00,10-11,228,2p_household
220,2024-01-01 00:30:00,10-10,225,2p_household
220,2024-01-01 00:30:00,10-0,226,2p_household
220,2024-01-01 00:30:00,1-9,227,2p_household
220,2024-01-01 00:30:00,1-6,217,2p_household
220,2024-01-01 00:30:00,1-5,212,2p_household
220,2024-01-01 00:30:00,6-6,227,2p_household
220,2024-01-01 00:30:00,6-5,220,2p_household
220,2024-01-01 00:30:00,6-1,219,2p_household
140,2024-01-01 00:30:00,9-9,135,1p_household
140,2024-01-01 00:30:00,9-3,135,1p_household
140,2024-01-01 00:30:00,7-5,138,1p_household
140,2024-01-01 00:30:00,7-4,138,1p_household
140,2024-01-01 00:30:00,6-4,139,1p_household
140,2024-01-01 00:30:00,10-1,137,1p_household
130,2024-01-01 00:30:00,9-10,128,1p_household
130,2024-01-01 00:30:00,9-8,133,1p_household
130,2024-01-01 00:30:00,9-4,130,1p_household
130,2024-01-01 00:30:00,9-1,129,1p_household
130,2024-01-01 00:30:00,9-0,131,1p_household
130,2024-01-01 00:30:00,7-7,129,1p_household
130,2024-01-01 00:30:00,7-6,129,1p_household
130,2024-01-01 00:30:00,7-3,131,1p_household
130,2024-01-01 00:30:00,7-2,132,1p_household
130,2024-01-01 00:30:00,7-1,128,1p_household
130,2024-01-01 00:30:00,10-12,129,1p_household
130,2024-01-01 00:30:00,10-9,134,1p_household
130,2024-01-01 00:30:00,10-7,132,1p_household
130,2024-01-01 00:30:00,10-6,131,1p_household
130,2024-01-01 00:30:00,10-5,134,1p_household
130,2024-01-01 00:30:00,10-4,127,1p_household
130,2024-01-01 00:30:00,10-2,127,1p_household
130,2024-01-01 00:30:00,1-7,133,1p_household
130,2024-01-01 00:30:00,1-3,134,1p_household
130,2024-01-01 00:30:00,1-0,127,1p_household
130,2024-01-01 00:30:00,6-2,133,1p_household
130,2024-01-01 00:30:00,6-0,128,1p_household
1200,2024-01-01 00:45:00,1-2,1178,restaurant
1120,2024-01-01 00:45:00,1-4,1089,store
300,2024-01-01 00:45:00,9-2,301,3p_household
300,2024-01-01 00:45:00,10-3,301,3p_household
300,2024-01-01 00:45:00,1-8,293,3p_household
300,2024-01-01 00:45:00,1-1,291,4p_household
300,2024-01-01 00:45:00,7-10,294,4p_household
300,2024-01-01 00:45:00,6-3,299,3p_household
280,2024-01-01 00:45:00,9-7,288,3p_household
280,2024-01-01 00:45:00,9-5,289,4p_household
280,2024-01-01 00:45:00,7-9,278,4p_household
200,2024-01-01 00:45:00,9-6,199,2p_household
200,2024-01-01 00:45:00,7-8,199,2p_household
200,2024-01-01 00:45:00,7-0,204,2p_household
200,2024-01-01 00:45:00,10-11,208,2p_household
200,2024-01-01 00:45:00,10-10,206,2p_household
200,2024-01-01 00:45:00,10-8,209,2p_household
200,2024-01-01 00:45:00,1-9,197,2p_household
200,2024-01-01 00:45:00,1-6,201,2p_household
200,2024-01-01 00:45:00,6-6,208,2p_household
200,2024-01-01 00:45:00,6-5,209,2p_household
200,2024-01-01 00:45:00,6-1,209,2p_household
190,2024-01-01 00:45:00,10-0,191,2p_household
190,2024-01-01 00:45:00,1-5,194,2p_household
130,2024-01-01 00:45:00,9-8,125,1p_household
130,2024-01-01 00:45:00,9-4,126,1p_household
130,2024-01-01 00:45:00,10-4,126,1p_household
120,2024-01-01 00:45:00,9-10,115,1p_household
120,2024-01-01 00:45:00,9-9,116,1p_household
120,2024-01-01 00:45:00,9-3,118,1p_household
120,2024-01-01 00:45:00,9-1,116,1p_household
120,2024-01-01 00:45:00,9-0,117,1p_household
120,2024-01-01 00:45:00,7-7,123,1p_household
120,2024-01-01 00:45:00,7-6,124,1p_household
120,2024-01-01 00:45:00,7-5,117,1p_household
120,2024-01-01 00:45:00,7-4,115,1p_household
120,2024-01-01 00:45:00,7-3,115,1p_household
120,2024-01-01 00:45:00,7-2,118,1p_household
120,2024-01-01 00:45:00,7-1,124,1p_household
120,2024-01-01 00:45:00,10-12,124,1p_household
120,2024-01-01 00:45:00,10-9,119,1p_household
120,2024-01-01 00:45:00,10-7,122,1p_household
120,2024-01-01 00:45:00,10-6,115,1p_household
120,2024-01-01 00:45:00,10-5,122,1p_household
120,2024-01-01 00:45:00,10-2,118,1p_household
120,2024-01-01 00:45:00,10-1,122,1p_household
120,2024-01-01 00:45:00,1-7,119,1p_household
120,2024-01-01 00:45:00,1-3,117,1p_household
120,2024-01-01 00:45:00,1-0,119,1p_household
120,2024-01-01 00:45:00,6-4,118,1p_household
120,2024-01-01 00:45:00,6-2,116,1p_household
120,2024-01-01 00:45:00,6-0,115,1p_household
1120,2024-01-01 01:00:00,1-4,1092,store
1040,2024-01-01 01:00:00,1-2,1044,restaurant
280,2024-01-01 01:00:00,6-3,274,3p_household
260,2024-01-01 01:00:00,9-7,253,3p_household
260,2024-01-01 01:00:00,9-5,251,4p_household
260,2024-01-01 01:00:00,9-2,261,3p_household
260,2024-01-01 01:00:00,7-10,259,4p_household
260,2024-01-01 01:00:00,7-9,259,4p_household
260,2024-01-01 01:00:00,10-3,263,3p_household
260,2024-01-01 01:00:00,1-8,252,3p_household
260,2024-01-01 01:00:00,1-1,264,4p_household
190,2024-01-01 01:00:00,9-6,187,2p_household
190,2024-01-01 01:00:00,10-11,189,2p_household
190,2024-01-01 01:00:00,10-8,187,2p_household
190,2024-01-01 01:00:00,6-5,186,2p_household
180,2024-01-01 01:00:00,7-8,175,2p_household
180,2024-01-01 01:00:00,7-0,179,2p_household
180,2024-01-01 01:00:00,10-0,183,2p_household
180,2024-01-01 01:00:00,1-9,184,2p_household
180,2024-01-01 01:00:00,1-6,175,2p_household
180,2024-01-01 01:00:00,1-5,175,2p_household
180,2024-01-01 01:00:00,6-6,183,2p_household
180,2024-01-01 01:00:00,6-1,182,2p_household
170,2024-01-01 01:00:00,10-10,174,2p_household
120,2024-01-01 01:00:00,9-3,115,1p_household
120,2024-01-01 01:00:00,7-3,115,1p_household
120,2024-01-01 01:00:00,10-12,115,1p_household
120,2024-01-01 01:00:00,10-6,115,1p_household
120,2024-01-01 01:00:00,10-1,115,1p_household
110,2024-01-01 01:00:00,9-10,107,1p_household
110,2024-01-01 01:00:00,9-9,111,1p_household
110,2024-01-01 01:00:00,9-8,108,1p_household
110,2024-01-01 01:00:00,9-4,105,1p_household
110,2024-01-01 01:00:00,9-1,114,1p_household
110,2024-01-01 01:00:00,9-0,108,1p_household
110,2024-01-01 01:00:00,7-7,105,1p_household
110,2024-01-01 01:00:00,7-6,111,1p_household
110,2024-01-01 01:00:00,7-5,107,1p_household
110,2024-01-01 01:00:00,7-4,110,1p_household
110,2024-01-01 01:00:00,7-2,109,1p_household
110,2024-01-01 01:00:00,7-1,111,1p_household
110,2024-01-01 01:00:00,10-9,110,1p_household
110,2024-01-01 01:00:00,10-7,108,1p_household
110,2024-01-01 01:00:00,10-5,108,1p_household
110,2024-01-01 01:00:00,10-4,110,1p_household
110,2024-01-01 01:00:00,10-2,111,1p_household
110,2024-01-01 01:00:00,1-7,114,1p_household
110,2024-01-01 01:00:00,1-3,112,1p_household
110,2024-01-01 01:00:00,1-0,107,1p_household
110,2024-01-01 01:00:00,6-4,113,1p_household
110,2024-01-01 01:00:00,6-2,109,1p_household
110,2024-01-01 01:00:00,6-0,109,1p_household
1040,2024-01-01 01:15:00,1-4,1079,store
880,2024-01-01 01:15:00,1-2,903,restaurant
260,2024-01-01 01:15:00,9-7,251,3p_household
260,2024-01-01 01:15:00,9-2,256,3p_household
240,2024-01-01 01:15:00,9-5,235,4p_household
240,2024-01-01 01:15:00,7-10,233,4p_household
240,2024-01-01 01:15:00,7-9,239,4p_household
240,2024-01-01 01:15:00,10-3,239,3p_household
240,2024-01-01 01:15:00,1-8,244,3p_household
240,2024-01-01 01:15:00,1-1,249,4p_household
240,2024-01-01 01:15:00,6-3,247,3p_household
180,2024-01-01 01:15:00,6-5,175,2p_household
170,2024-01-01 01:15:00,7-0,168,2p_household
170,2024-01-01 01:15:00,10-11,166,2p_household
170,2024-01-01 01:15:00,1-6,172,2p_household
170,2024-01-01 01:15:00,6-1,165,2p_household
160,2024-01-01 01:15:00,9-6,164,2p_household
160,2024-01-01 01:15:00,7-8,161,2p_household
160,2024-01-01 01:15:00,10-10,160,2p_household
160,2024-01-01 01:15:00,10-8,160,2p_household
160,2024-01-01 01:15:00,10-0,163,2p_household
160,2024-01-01 01:15:00,1-9,162,2p_household
160,2024-01-01 01:15:00,1-5,162,2p_household
160,2024-01-01 01:15:00,6-6,162,2p_household
110,2024-01-01 01:15:00,10-12,106,1p_household
110,2024-01-01 01:15:00,7-7,105,1p_household
110,2024-01-01 01:15:00,7-1,106,1p_household
110,2024-01-01 01:15:00,1-3,105,1p_household
110,2024-01-01 01:15:00,6-2,105,1p_household
100,2024-01-01 01:15:00,9-10,104,1p_household
100,2024-01-01 01:15:00,9-9,101,1p_household
100,2024-01-01 01:15:00,9-8,99,1p_household
100,2024-01-01 01:15:00,9-4,104,1p_household
100,2024-01-01 01:15:00,9-3,103,1p_household
100,2024-01-01 01:15:00,9-1,102,1p_household
100,2024-01-01 01:15:00,7-6,101,1p_household
100,2024-01-01 01:15:00,7-5,103,1p_household
100,2024-01-01 01:15:00,7-4,99,1p_household
100,2024-01-01 01:15:00,7-3,100,1p_household
100,2024-01-01 01:15:00,7-2,98,1p_household
100,2024-01-01 01:15:00,10-9,103,1p_household
100,2024-01-01 01:15:00,10-7,100,1p_household
100,2024-01-01 01:15:00,10-6,100,1p_household
100,2024-01-01 01:15:00,10-5,101,1p_household
100,2024-01-01 01:15:00,10-4,103,1p_household
100,2024-01-01 01:15:00,10-2,99,1p_household
100,2024-01-01 01:15:00,10-1,104,1p_household
100,2024-01-01 01:15:00,1-7,100,1p_household
100,2024-01-01 01:15:00,1-0,103,1p_household
100,2024-01-01 01:15:00,6-4,98,1p_household
100,2024-01-01 01:15:00,6-0,102,1p_household
95,2024-01-01 01:15:00,9-0,97,1p_household
1040,2024-01-01 01:30:00,1-4,1051,store
880,2024-01-01 01:30:00,1-2,869,restaurant
240,2024-01-01 01:30:00,9-2,233,3p_household
240,2024-01-01 01:30:00,9-5,238,4p_household
240,2024-01-01 01:30:00,7-10,230,4p_household
240,2024-01-01 01:30:00,10-3,232,3p_household
220,2024-01-01 01:30:00,9-7,224,3p_household
220,2024-01-01 01:30:00,7-9,225,4p_household
220,2024-01-01 01:30:00,1-8,225,3p_household
220,2024-01-01 01:30:00,1-1,225,4p_household
220,2024-01-01 01:30:00,6-3,229,3p_household
170,2024-01-01 01:30:00,7-8,165,2p_household
170,2024-01-01 01:30:00,1-9,165,2p_household
170,2024-01-01 01:30:00,1-6,166,2p_household
160,2024-01-01 01:30:00,7-0,157,2p_household
160,2024-01-01 01:30:00,10-11,155,2p_household
160,2024-01-01 01:30:00,6-5,158,2p_household
160,2024-01-01 01:30:00,6-1,156,2p_household
160,2024-01-01 01:30:00,9-6,156,2p_household
160,2024-01-01 01:30:00,10-10,164,2p_household
160,2024-01-01 01:30:00,10-8,164,2p_household
160,2024-01-01 01:30:00,10-0,158,2p_household
160,2024-01-01 01:30:00,6-6,158,2p_household
150,2024-01-01 01:30:00,1-5,154,2p_household
100,2024-01-01 01:30:00,1-3,100,1p_household
100,2024-01-01 01:30:00,6-2,98,1p_household
100,2024-01-01 01:30:00,9-8,99,1p_household
100,2024-01-01 01:30:00,9-4,99,1p_household
100,2024-01-01 01:30:00,9-1,98,1p_household
100,2024-01-01 01:30:00,7-5,99,1p_household
100,2024-01-01 01:30:00,7-2,100,1p_household
100,2024-01-01 01:30:00,10-6,100,1p_household
100,2024-01-01 01:30:00,1-0,100,1p_household
95,2024-01-01 01:30:00,9-10,97,1p_household
95,2024-01-01 01:30:00,9-9,95,1p_household
95,2024-01-01 01:30:00,9-3,95,1p_household
95,2024-01-01 01:30:00,7-7,96,1p_household
95,2024-01-01 01:30:00,7-6,93,1p_household
95,2024-01-01 01:30:00,7-3,96,1p_household
95,2024-01-01 01:30:00,7-1,94,1p_household
95,2024-01-01 01:30:00,10-12,97,1p_household
95,2024-01-01 01:30:00,10-9,94,1p_household
95,2024-01-01 01:30:00,10-7,94,1p_household
95,2024-01-01 01:30:00,10-5,93,1p_household
95,2024-01-01 01:30:00,10-4,94,1p_household
95,2024-01-01 01:30:00,10-1,96,1p_household
95,2024-01-01 01:30:00,6-4,96,1p_household
95,2024-01-01 01:30:00,6-0,94,1p_household
95,2024-01-01 01:30:00,9-0,94,1p_household
90,2024-01-01 01:30:00,7-4,91,1p_household
90,2024-01-01 01:30:00,10-2,92,1p_household
90,2024-01-01 01:30:00,1-7,92,1p_household
960,2024-01-01 01:45:00,1-4,992,store
800,2024-01-01 01:45:00,1-2,787,restaurant
240,2024-01-01 01:45:00,7-10,230,4p_household
240,2024-01-01 01:45:00,6-3,232,3p_household
220,2024-01-01 01:45:00,9-5,214,4p_household
220,2024-01-01 01:45:00,9-2,220,3p_household
220,2024-01-01 01:45:00,10-3,222,3p_household
220,2024-01-01 01:45:00,9-7,218,3p_household
220,2024-01-01 01:45:00,7-9,228,4p_household
220,2024-01-01 01:45:00,1-8,212,3p_household
220,2024-01-01 01:45:00,1-1,219,4p_household
160,2024-01-01 01:45:00,10-8,155,2p_household
160,2024-01-01 01:45:00,1-9,156,2p_household
160,2024-01-01 01:45:00,1-5,159,2p_household
160,2024-01-01 01:45:00,6-6,159,2p_household
150,2024-01-01 01:45:00,9-6,145,2p_household
150,2024-01-01 01:45:00,7-8,150,2p_household
150,2024-01-01 01:45:00,7-0,153,2p_household
150,2024-01-01 01:45:00,10-11,151,2p_household
150,2024-01-01 01:45:00,10-10,154,2p_household
150,2024-01-01 01:45:00,10-0,149,2p_household
150,2024-01-01 01:45:00,1-6,145,2p_household
150,2024-01-01 01:45:00,6-5,153,2p_household
150,2024-01-01 01:45:00,6-1,151,2p_household
95,2024-01-01 01:45:00,9-4,95,1p_household
95,2024-01-01 01:45:00,7-4,96,1p_household
95,2024-01-01 01:45:00,7-2,93,1p_household
95,2024-01-01 01:45:00,10-2,95,1p_household
95,2024-01-01 01:45:00,1-3,96,1p_household
95,2024-01-01 01:45:00,9-3,93,1p_household
95,2024-01-01 01:45:00,7-7,95,1p_household
95,2024-01-01 01:45:00,10-5,96,1p_household
95,2024-01-01 01:45:00,6-4,95,1p_household
95,2024-01-01 01:45:00,6-0,95,1p_household
95,2024-01-01 01:45:00,9-0,95,1p_household
90,2024-01-01 01:45:00,9-10,91,1p_household
90,2024-01-01 01:45:00,9-9,89,1p_household
90,2024-01-01 01:45:00,9-8,92,1p_household
90,2024-01-01 01:45:00,9-1,91,1p_household
90,2024-01-01 01:45:00,7-6,91,1p_household
90,2024-01-01 01:45:00,7-5,89,1p_household
90,2024-01-01 01:45:00,7-3,91,1p_household
90,2024-01-01 01:45:00,7-1,88,1p_household
90,2024-01-01 01:45:00,10-12,91,1p_household
90,2024-01-01 01:45:00,10-9,92,1p_household
90,2024-01-01 01:45:00,10-7,92,1p_household
90,2024-01-01 01:45:00,10-6,91,1p_household
90,2024-01-01 01:45:00,10-4,88,1p_household
90,2024-01-01 01:45:00,10-1,89,1p_household
90,2024-01-01 01:45:00,1-0,92,1p_household
90,2024-01-01 01:45:00,6-2,92,1p_household
90,2024-01-01 01:45:00,1-7,90,1p_household
1040,2024-01-01 02:00:00,1-4,1000,store
760,2024-01-01 02:00:00,1-2,769,restaurant
220,2024-01-01 02:00:00,7-10,216,4p_household
220,2024-01-01 02:00:00,9-5,222,4p_household
220,2024-01-01 02:00:00,10-3,219,3p_household
220,2024-01-01 02:00:00,9-7,211,3p_household
220,2024-01-01 02:00:00,7-9,218,4p_household
200,2024-01-01 02:00:00,9-2,207,3p_household
200,2024-01-01 02:00:00,1-8,205,3p_household
200,2024-01-01 02:00:00,1-1,205,4p_household
200,2024-01-01 02:00:00,6-3,206,3p_household
160,2024-01-01 02:00:00,1-6,155,2p_household
160,2024-01-01 02:00:00,7-8,155,2p_household
150,2024-01-01 02:00:00,10-8,145,2p_household
150,2024-01-01 02:00:00,1-9,153,2p_household
150,2024-01-01 02:00:00,9-6,145,2p_household
150,2024-01-01 02:00:00,7-0,151,2p_household
150,2024-01-01 02:00:00,10-10,145,2p_household
150,2024-01-01 02:00:00,10-0,150,2p_household
150,2024-01-01 02:00:00,6-5,148,2p_household
150,2024-01-01 02:00:00,6-1,153,2p_household
150,2024-01-01 02:00:00,1-5,152,2p_household
140,2024-01-01 02:00:00,10-11,141,2p_household
140,2024-01-01 02:00:00,6-6,142,2p_household
95,2024-01-01 02:00:00,7-2,93,1p_household
90,2024-01-01 02:00:00,7-7,91,1p_household
90,2024-01-01 02:00:00,10-5,89,1p_household
90,2024-01-01 02:00:00,1-3,92,1p_household
90,2024-01-01 02:00:00,6-0,88,1p_household
90,2024-01-01 02:00:00,9-10,92,1p_household
90,2024-01-01 02:00:00,9-8,92,1p_household
90,2024-01-01 02:00:00,7-6,88,1p_household
90,2024-01-01 02:00:00,7-5,90,1p_household
90,2024-01-01 02:00:00,7-1,90,1p_household
90,2024-01-01 02:00:00,10-12,92,1p_household
90,2024-01-01 02:00:00,10-9,88,1p_household
90,2024-01-01 02:00:00,10-4,91,1p_household
90,2024-01-01 02:00:00,10-1,91,1p_household
90,2024-01-01 02:00:00,7-4,90,1p_household
90,2024-01-01 02:00:00,10-2,91,1p_household
90,2024-01-01 02:00:00,1-7,88,1p_household
85,2024-01-01 02:00:00,9-9,86,1p_household
85,2024-01-01 02:00:00,9-4,87,1p_household
85,2024-01-01 02:00:00,9-3,85,1p_household
85,2024-01-01 02:00:00,9-1,87,1p_household
85,2024-01-01 02:00:00,9-0,85,1p_household
85,2024-01-01 02:00:00,7-3,85,1p_household
85,2024-01-01 02:00:00,10-7,87,1p_household
85,2024-01-01 02:00:00,10-6,85,1p_household
85,2024-01-01 02:00:00,1-0,87,1p_household
85,2024-01-01 02:00:00,6-4,87,1p_household
85,2024-01-01 02:00:00,6-2,86,1p_household
1040,2024-01-01 02:15:00,1-4,1062,store
680,2024-01-01 02:15:00,1-2,694,restaurant
220,2024-01-01 02:15:00,7-10,217,4p_household
220,2024-01-01 02:15:00,9-5,221,4p_household
220,2024-01-01 02:15:00,9-2,212,3p_household
220,2024-01-01 02:15:00,1-1,216,4p_household
220,2024-01-01 02:15:00,6-3,212,3p_household
200,2024-01-01 02:15:00,9-7,204,3p_household
200,2024-01-01 02:15:00,7-9,205,4p_household
200,2024-01-01 02:15:00,10-3,202,3p_household
200,2024-01-01 02:15:00,1-8,202,3p_household
150,2024-01-01 02:15:00,6-6,151,2p_household
150,2024-01-01 02:15:00,10-8,147,2p_household
150,2024-01-01 02:15:00,9-6,152,2p_household
150,2024-01-01 02:15:00,7-8,151,2p_household
150,2024-01-01 02:15:00,10-11,150,2p_household
150,2024-01-01 02:15:00,10-0,150,2p_household
150,2024-01-01 02:15:00,6-5,150,2p_household
150,2024-01-01 02:15:00,6-1,148,2p_household
150,2024-01-01 02:15:00,1-5,146,2p_household
140,2024-01-01 02:15:00,7-0,143,2p_household
140,2024-01-01 02:15:00,10-10,141,2p_household
140,2024-01-01 02:15:00,1-9,141,2p_household
140,2024-01-01 02:15:00,1-6,140,2p_household
90,2024-01-01 02:15:00,7-2,92,1p_household
90,2024-01-01 02:15:00,7-7,91,1p_household
90,2024-01-01 02:15:00,6-0,91,1p_household
90,2024-01-01 02:15:00,9-10,91,1p_household
90,2024-01-01 02:15:00,9-8,92,1p_household
90,2024-01-01 02:15:00,9-1,89,1p_household
90,2024-01-01 02:15:00,7-6,91,1p_household
90,2024-01-01 02:15:00,7-5,90,1p_household
90,2024-01-01 02:15:00,10-9,90,1p_household
90,2024-01-01 02:15:00,10-7,88,1p_household
90,2024-01-01 02:15:00,10-6,91,1p_household
90,2024-01-01 02:15:00,10-4,88,1p_household
90,2024-01-01 02:15:00,6-2,89,1p_household
85,2024-01-01 02:15:00,7-4,87,1p_household
85,2024-01-01 02:15:00,7-1,85,1p_household
85,2024-01-01 02:15:00,10-12,85,1p_household
85,2024-01-01 02:15:00,10-5,87,1p_household
85,2024-01-01 02:15:00,10-2,86,1p_household
85,2024-01-01 02:15:00,10-1,86,1p_household
85,2024-01-01 02:15:00,1-7,84,1p_household
85,2024-01-01 02:15:00,1-3,84,1p_household
85,2024-01-01 02:15:00,9-9,87,1p_household
85,2024-01-01 02:15:00,9-4,86,1p_household
85,2024-01-01 02:15:00,9-3,85,1p_household
85,2024-01-01 02:15:00,9-0,84,1p_household
85,2024-01-01 02:15:00,7-3,87,1p_household
85,2024-01-01 02:15:00,1-0,84,1p_household
85,2024-01-01 02:15:00,6-4,86,1p_household
1040,2024-01-01 02:30:00,1-4,1044,store
720,2024-01-01 02:30:00,1-2,714,restaurant
220,2024-01-01 02:30:00,7-10,212,4p_household
220,2024-01-01 02:30:00,9-7,214,3p_household
220,2024-01-01 02:30:00,7-9,213,4p_household
220,2024-01-01 02:30:00,1-8,210,3p_household
200,2024-01-01 02:30:00,9-5,203,4p_household
200,2024-01-01 02:30:00,10-3,203,3p_household
200,2024-01-01 02:30:00,9-2,203,3p_household
200,2024-01-01 02:30:00,1-1,209,4p_household
200,2024-01-01 02:30:00,6-3,203,3p_household
150,2024-01-01 02:30:00,6-6,148,2p_household
150,2024-01-01 02:30:00,1-9,145,2p_household
150,2024-01-01 02:30:00,9-6,145,2p_household
150,2024-01-01 02:30:00,7-8,145,2p_household
150,2024-01-01 02:30:00,10-10,145,2p_household
