1704078900.0	7-0	80
1704078900.0	7-1	85
1704078900.0	7-2	200
1704078900.0	7-3	80
1704078900.0	7-4	130
1704078900.0	7-5	220
1704078900.0	7-6	140
1704078900.0	8-0	80
1704078900.0	8-1	140
1704078900.0	8-2	85
1704078900.0	8-3	80
1704078900.0	8-4	90
1704078900.0	8-5	190
1704078900.0	8-6	200
1704078900.0	8-7	220
1704078900.0	8-8	200
1704078900.0	8-9	85
1704078900.0	8-10	140
1704078900.0	0-0	80
1704078900.0	0-1	200
1704078900.0	0-2	220
1704078900.0	0-3	190
1704078900.0	0-4	200
1704078900.0	0-5	80
1704078900.0	0-6	85
1704078900.0	13-0	200
1704078900.0	13-1	80
1704078900.0	13-2	200
1704078900.0	13-3	140
1704078900.0	13-4	90
1704078900.0	13-5	140
1704078900.0	13-6	200
1704078900.0	13-7	200
1704078900.0	13-8	130
1704078900.0	2-0	200
1704078900.0	2-1	200
1704078900.0	2-2	85
1704078900.0	2-3	200
1704078900.0	2-4	80
1704078900.0	2-5	85
1704078900.0	2-6	80
1704078900.0	2-7	200
1704079800.0	7-0	80
1704079800.0	7-1	85
1704079800.0	7-2	200
1704079800.0	7-3	85
1704079800.0	7-4	140
1704079800.0	7-5	200
1704079800.0	7-6	140
1704079800.0	8-0	85
1704079800.0	8-1	140
1704079800.0	8-2	80
1704079800.0	8-3	85
1704079800.0	8-4	85
1704079800.0	8-5	200
1704079800.0	8-6	220
1704079800.0	8-7	200
1704079800.0	8-8	200
1704079800.0	8-9	85
1704079800.0	8-10	140
1704079800.0	0-0	85
1704079800.0	0-1	200
1704079800.0	0-2	200
1704079800.0	0-3	200
1704079800.0	0-4	200
1704079800.0	0-5	90
1704079800.0	0-6	85
1704079800.0	13-0	200
1704079800.0	13-1	85
1704079800.0	13-2	200
1704079800.0	13-3	140
1704079800.0	13-4	85
1704079800.0	13-5	140
1704079800.0	13-6	200
1704079800.0	13-7	200
1704079800.0	13-8	130
1704079800.0	2-0	220
1704079800.0	2-1	220
1704079800.0	2-2	85
1704079800.0	2-3	200
1704079800.0	2-4	80
1704079800.0	2-5	80
1704079800.0	2-6	85
1704079800.0	2-7	200
1704080700.0	7-0	85
1704080700.0	7-1	90
1704080700.0	7-2	200
1704080700.0	7-3	90
1704080700.0	7-4	140
1704080700.0	7-5	220
1704080700.0	7-6	140
1704080700.0	8-0	85
1704080700.0	8-1	150
1704080700.0	8-2	80
1704080700.0	8-3	85
1704080700.0	8-4	90
1704080700.0	8-5	200
1704080700.0	8-6	200
1704080700.0	8-7	200
1704080700.0	8-8	200
1704080700.0	8-9	90
1704080700.0	8-10	140
1704080700.0	0-0	85
1704080700.0	0-1	220
1704080700.0	0-2	220
1704080700.0	0-3	220
1704080700.0	0-4	200
1704080700.0	0-5	85
1704080700.0	0-6	85
1704080700.0	13-0	200
1704080700.0	13-1	85
1704080700.0	13-2	200
1704080700.0	13-3	140
1704080700.0	13-4	85
1704080700.0	13-5	140
1704080700.0	13-6	200
1704080700.0	13-7	200
1704080700.0	13-8	140
1704080700.0	2-0	200
1704080700.0	2-1	200
1704080700.0	2-2	85
