1704063600.0	5-0	280	1
1704063600.0	5-1	400	1
1704063600.0	5-2	170	1
1704063600.0	5-3	260	1
1704063600.0	5-4	400	2
1704063600.0	5-5	260	2
1704063600.0	5-6	400	3
1704063600.0	5-7	280	2
1704063600.0	4-0	400	4
1704063600.0	4-1	400	5
1704063600.0	4-2	170	2
1704063600.0	4-3	260	3
1704063600.0	4-4	170	3
1704063600.0	4-5	280	3
1704063600.0	4-6	260	4
1704063600.0	4-7	400	6
1704063600.0	4-8	280	4
1704063600.0	4-9	280	5
1704063600.0	4-10	1120	1
1704063600.0	4-11	160	1
1704063600.0	4-12	160	2
1704063600.0	14-0	400	7
1704063600.0	14-1	400	8
1704063600.0	14-2	160	3
1704063600.0	14-3	170	4
1704063600.0	14-4	260	5
1704063600.0	14-5	380	1
1704063600.0	14-6	170	5
1704063600.0	14-7	280	6
1704063600.0	14-8	260	6
1704063600.0	14-9	160	4
1704063600.0	10-0	260	7
1704063600.0	10-1	400	9
1704063600.0	10-2	400	10
1704063600.0	10-3	260	8
1704063600.0	10-4	170	6
1704063600.0	10-5	260	9
1704063600.0	10-6	160	5
1704063600.0	10-7	260	10
1704063600.0	10-8	170	7
1704063600.0	10-9	170	8
1704063600.0	0-0	400	11
1704063600.0	0-1	260	11
1704063600.0	0-2	280	7
1704063600.0	0-3	170	9
1704063600.0	0-4	170	10
1704063600.0	0-5	160	6
1704063600.0	0-6	160	7
1704064500.0	5-0	240	1
1704064500.0	5-1	340	1
1704064500.0	5-2	150	1
1704064500.0	5-3	240	2
1704064500.0	5-4	380	2
1704064500.0	5-5	240	3
1704064500.0	5-6	340	2
1704064500.0	5-7	240	4
1704064500.0	4-0	340	3
1704064500.0	4-1	340	4
1704064500.0	4-2	150	2
1704064500.0	4-3	260	11
1704064500.0	4-4	150	3
1704064500.0	4-5	240	5
1704064500.0	4-6	240	6
1704064500.0	4-7	340	5
1704064500.0	4-8	260	12
1704064500.0	4-9	260	13
1704064500.0	4-10	1120	1
1704064500.0	4-11	160	7
1704064500.0	4-12	150	4
1704064500.0	14-0	340	6
1704064500.0	14-1	360	1
1704064500.0	14-2	150	5
1704064500.0	14-3	140	1
1704064500.0	14-4	260	13
1704064500.0	14-5	380	2
1704064500.0	14-6	150	6
1704064500.0	14-7	240	7
1704064500.0	14-8	260	13
1704064500.0	14-9	150	7
1704064500.0	10-0	240	8
1704064500.0	10-1	340	7
1704064500.0	10-2	360	2
1704064500.0	10-3	240	9
1704064500.0	10-4	150	8
1704064500.0	10-5	240	10
1704064500.0	10-6	140	2
1704064500.0	10-7	240	11
1704064500.0	10-8	150	9
1704064500.0	10-9	160	8
1704064500.0	0-0	380	3
1704064500.0	0-1	240	12
1704064500.0	0-2	240	13
1704064500.0	0-3	160	9
1704064500.0	0-4	150	10
1704064500.0	0-5	150	11
1704064500.0	0-6	150	12
1704065400.0	5-0	220	1
1704065400.0	5-1	320	1
1704065400.0	5-2	130	1
1704065400.0	5-3	220	2
1704065400.0	5-4	320	2
1704065400.0	5-5	220	3
1704065400.0	5-6	340	7
1704065400.0	5-7	220	4
1704065400.0	4-0	320	3
1704065400.0	4-1	320	4
1704065400.0	4-2	130	2
1704065400.0	4-3	220	5
1704065400.0	4-4	130	3
1704065400.0	4-5	220	6
1704065400.0	4-6	220	7
1704065400.0	4-7	320	5
1704065400.0	4-8	220	8
1704065400.0	4-9	220	9
1704065400.0	4-10	1040	1
1704065400.0	4-11	130	4
1704065400.0	4-12	140	3
1704065400.0	14-0	300	1
1704065400.0	14-1	320	6
1704065400.0	14-2	140	4
1704065400.0	14-3	140	4
1704065400.0	14-4	220	10
1704065400.0	14-5	320	7
1704065400.0	14-6	140	5
1704065400.0	14-7	240	13
1704065400.0	14-8	220	11
1704065400.0	14-9	130	5
1704065400.0	10-0	220	12
1704065400.0	10-1	320	8
1704065400.0	10-2	300	2
1704065400.0	10-3	220	13
1704065400.0	10-4	140	6
1704065400.0	10-5	220	14
1704065400.0	10-6	130	6
1704065400.0	10-7	220	15
1704065400.0	10-8	140	7
1704065400.0	10-9	130	7
1704065400.0	0-0	300	3
1704065400.0	0-1	240	13
1704065400.0	0-2	220	16
1704065400.0	0-3	130	8
1704065400.0	0-4	130	9
1704065400.0	0-5	140	8
1704065400.0	0-6	140	9
1704066300.0	5-0	190	1
1704066300.0	5-1	280	8
1704066300.0	5-2	120	1
1704066300.0	5-3	190	2
1704066300.0	5-4	300	4
1704066300.0	5-5	200	1
1704066300.0	5-6	280	9
1704066300.0	5-7	200	2
1704066300.0	4-0	300	5
