1704063600.0	8-0	170	1
1704063600.0	8-1	280	1
1704063600.0	8-2	170	2
1704063600.0	8-3	260	1
1704063600.0	8-4	170	3
1704063600.0	8-5	400	1
1704063600.0	8-6	280	2
1704063600.0	11-0	170	4
1704063600.0	11-1	170	5
1704063600.0	11-2	170	6
1704063600.0	11-3	400	2
1704063600.0	11-4	260	2
1704063600.0	11-5	160	1
1704063600.0	11-6	280	3
1704063600.0	11-7	400	3
1704063600.0	11-8	170	7
1704063600.0	5-0	280	4
1704063600.0	5-1	170	8
1704063600.0	5-2	160	2
1704063600.0	5-3	160	3
1704063600.0	5-4	160	4
1704063600.0	5-5	280	5
1704063600.0	5-6	400	4
1704063600.0	5-7	400	5
1704063600.0	5-8	260	3
1704063600.0	5-9	400	6
1704063600.0	5-10	170	9
1704063600.0	13-0	260	4
1704063600.0	13-1	260	5
1704063600.0	13-2	160	5
1704063600.0	13-3	160	6
1704063600.0	13-4	170	10
1704063600.0	13-5	400	7
1704063600.0	13-6	280	6
1704063600.0	13-7	400	8
1704063600.0	13-8	170	11
1704063600.0	3-0	400	9
1704063600.0	3-1	170	12
1704063600.0	3-2	260	6
1704063600.0	3-3	1120	1
1704063600.0	3-4	280	7
1704063600.0	3-5	160	7
1704063600.0	3-6	280	8
1704063600.0	3-7	170	13
1704063600.0	3-8	170	14
1704064500.0	8-0	140	1
1704064500.0	8-1	260	7
1704064500.0	8-2	150	1
1704064500.0	8-3	240	1
1704064500.0	8-4	150	2
1704064500.0	8-5	360	1
1704064500.0	8-6	240	2
1704064500.0	11-0	140	2
1704064500.0	11-1	160	8
1704064500.0	11-2	160	9
1704064500.0	11-3	360	2
1704064500.0	11-4	240	3
1704064500.0	11-5	150	3
1704064500.0	11-6	240	4
1704064500.0	11-7	360	3
1704064500.0	11-8	150	4
1704064500.0	5-0	260	8
1704064500.0	5-1	150	5
1704064500.0	5-2	150	6
1704064500.0	5-3	150	7
1704064500.0	5-4	150	8
1704064500.0	5-5	240	5
1704064500.0	5-6	340	1
1704064500.0	5-7	360	4
1704064500.0	5-8	240	6
1704064500.0	5-9	360	5
1704064500.0	5-10	150	9
1704064500.0	13-0	260	8
1704064500.0	13-1	240	7
1704064500.0	13-2	150	10
1704064500.0	13-3	160	9
1704064500.0	13-4	160	10
1704064500.0	13-5	360	6
1704064500.0	13-6	240	8
1704064500.0	13-7	380	1
1704064500.0	13-8	150	11
1704064500.0	3-0	360	7
1704064500.0	3-1	150	12
1704064500.0	3-2	260	8
1704064500.0	3-3	1120	1
1704064500.0	3-4	260	9
1704064500.0	3-5	160	10
1704064500.0	3-6	260	10
1704064500.0	3-7	150	13
1704064500.0	3-8	150	14
1704065400.0	8-0	130	1
1704065400.0	8-1	220	1
1704065400.0	8-2	130	2
1704065400.0	8-3	240	8
1704065400.0	8-4	140	3
1704065400.0	8-5	320	1
1704065400.0	8-6	220	2
1704065400.0	11-0	140	3
1704065400.0	11-1	140	4
1704065400.0	11-2	130	3
1704065400.0	11-3	340	2
1704065400.0	11-4	220	3
1704065400.0	11-5	140	5
1704065400.0	11-6	220	4
1704065400.0	11-7	320	2
1704065400.0	11-8	140	6
1704065400.0	5-0	220	5
1704065400.0	5-1	130	4
1704065400.0	5-2	130	5
1704065400.0	5-3	140	7
1704065400.0	5-4	130	6
1704065400.0	5-5	220	6
1704065400.0	5-6	320	3
1704065400.0	5-7	300	1
1704065400.0	5-8	220	7
1704065400.0	5-9	320	4
1704065400.0	5-10	130	7
1704065400.0	13-0	220	8
1704065400.0	13-1	240	8
1704065400.0	13-2	130	8
1704065400.0	13-3	130	9
1704065400.0	13-4	130	10
1704065400.0	13-5	300	2
1704065400.0	13-6	220	9
1704065400.0	13-7	340	3
1704065400.0	13-8	140	8
1704065400.0	3-0	320	5
1704065400.0	3-1	130	11
1704065400.0	3-2	220	10
1704065400.0	3-3	1120	1
1704065400.0	3-4	220	11
1704065400.0	3-5	130	12
1704065400.0	3-6	220	12
1704065400.0	3-7	130	13
1704065400.0	3-8	130	14
1704066300.0	8-0	120	1
1704066300.0	8-1	200	1
1704066300.0	8-2	120	2
1704066300.0	8-3	200	2
1704066300.0	8-4	120	3
1704066300.0	8-5	280	9
1704066300.0	8-6	200	3
1704066300.0	11-0	120	4
1704066300.0	11-1	120	5
1704066300.0	11-2	120	6
1704066300.0	11-3	280	10
1704066300.0	11-4	200	4
1704066300.0	11-5	120	7
1704066300.0	11-6	200	5
1704066300.0	11-7	280	11
1704066300.0	11-8	120	8
1704066300.0	5-0	200	6
1704066300.0	5-1	120	9
1704066300.0	5-2	120	10
1704066300.0	5-3	120	11
1704066300.0	5-4	120	12
1704066300.0	5-5	190	1
1704066300.0	5-6	300	3
1704066300.0	5-7	300	3
1704066300.0	5-8	200	7
1704066300.0	5-9	300	4
1704066300.0	5-10	120	13
1704066300.0	13-0	200	8
1704066300.0	13-1	200	9
1704066300.0	13-2	120	14
1704066300.0	13-3	120	15
1704066300.0	13-4	120	16
1704066300.0	13-5	300	4
1704066300.0	13-6	200	10
1704066300.0	13-7	280	12
1704066300.0	13-8	120	17
1704066300.0	3-0	300	5
1704066300.0	3-1	130	14
1704066300.0	3-2	190	2
1704066300.0	3-3	1040	1
1704066300.0	3-4	200	11
1704066300.0	3-5	120	18
1704066300.0	3-6	190	3
1704066300.0	3-7	120	19
1704066300.0	3-8	120	20
1704067200.0	8-0	110	1
1704067200.0	8-1	190	4
1704067200.0	8-2	110	2
1704067200.0	8-3	180	1
1704067200.0	8-4	110	3
1704067200.0	8-5	280	12
1704067200.0	8-6	170	15
1704067200.0	11-0	110	4
1704067200.0	11-1	110	5
1704067200.0	11-2	110	6
1704067200.0	11-3	260	11
1704067200.0	11-4	180	2
1704067200.0	11-5	110	7
1704067200.0	11-6	180	3
1704067200.0	11-7	280	12
1704067200.0	11-8	110	8
1704067200.0	5-0	190	5
1704067200.0	5-1	110	9
1704067200.0	5-2	110	10
1704067200.0	5-3	110	11
1704067200.0	5-4	110	12
1704067200.0	5-5	190	5
1704067200.0	5-6	260	12
1704067200.0	5-7	260	13
1704067200.0	5-8	190	6
1704067200.0	5-9	260	14
1704067200.0	5-10	110	13
1704067200.0	13-0	190	7
1704067200.0	13-1	190	8
