1704063600.0	7-0	170	1
1704063600.0	7-1	170	2
1704063600.0	7-2	400	1
1704063600.0	7-3	170	3
1704063600.0	7-4	280	1
1704063600.0	7-5	400	2
1704063600.0	7-6	280	2
1704063600.0	8-0	160	1
1704063600.0	8-1	280	3
1704063600.0	8-2	170	4
1704063600.0	8-3	170	5
1704063600.0	8-4	170	6
1704063600.0	8-5	380	1
1704063600.0	8-6	400	3
1704063600.0	8-7	400	4
1704063600.0	8-8	380	2
1704063600.0	8-9	170	7
1704063600.0	8-10	260	1
1704063600.0	0-0	160	2
1704063600.0	0-1	380	3
1704063600.0	0-2	400	5
1704063600.0	0-3	400	6
1704063600.0	0-4	400	7
1704063600.0	0-5	160	3
1704063600.0	0-6	170	8
1704063600.0	13-0	400	8
1704063600.0	13-1	160	4
1704063600.0	13-2	400	9
1704063600.0	13-3	260	2
1704063600.0	13-4	170	9
1704063600.0	13-5	280	4
1704063600.0	13-6	400	10
1704063600.0	13-7	400	11
1704063600.0	13-8	260	3
1704063600.0	2-0	380	4
1704063600.0	2-1	380	5
1704063600.0	2-2	170	10
1704063600.0	2-3	400	12
1704063600.0	2-4	160	5
1704063600.0	2-5	160	6
1704063600.0	2-6	170	11
1704063600.0	2-7	400	13
1704064500.0	7-0	150	1
1704064500.0	7-1	150	2
1704064500.0	7-2	360	1
1704064500.0	7-3	140	1
1704064500.0	7-4	240	1
1704064500.0	7-5	360	2
1704064500.0	7-6	240	2
1704064500.0	8-0	150	3
1704064500.0	8-1	260	4
1704064500.0	8-2	140	2
1704064500.0	8-3	150	4
1704064500.0	8-4	150	5
1704064500.0	8-5	360	3
1704064500.0	8-6	360	4
1704064500.0	8-7	360	5
1704064500.0	8-8	340	1
1704064500.0	8-9	140	3
1704064500.0	8-10	260	4
1704064500.0	0-0	160	6
1704064500.0	0-1	360	6
1704064500.0	0-2	360	7
1704064500.0	0-3	380	6
1704064500.0	0-4	360	8
1704064500.0	0-5	140	4
1704064500.0	0-6	140	5
1704064500.0	13-0	360	9
1704064500.0	13-1	150	6
1704064500.0	13-2	360	10
1704064500.0	13-3	240	3
1704064500.0	13-4	150	7
1704064500.0	13-5	260	5
1704064500.0	13-6	360	11
1704064500.0	13-7	380	7
1704064500.0	13-8	260	5
1704064500.0	2-0	360	12
1704064500.0	2-1	340	2
1704064500.0	2-2	150	8
1704064500.0	2-3	340	3
1704064500.0	2-4	140	6
1704064500.0	2-5	150	9
1704064500.0	2-6	150	10
1704064500.0	2-7	360	13
1704065400.0	7-0	130	1
1704065400.0	7-1	130	2
1704065400.0	7-2	320	1
1704065400.0	7-3	130	3
1704065400.0	7-4	220	1
1704065400.0	7-5	320	2
1704065400.0	7-6	240	3
1704065400.0	8-0	130	4
1704065400.0	8-1	220	2
1704065400.0	8-2	140	6
1704065400.0	8-3	130	5
1704065400.0	8-4	130	6
1704065400.0	8-5	320	3
1704065400.0	8-6	340	4
1704065400.0	8-7	320	4
1704065400.0	8-8	320	5
1704065400.0	8-9	140	6
1704065400.0	8-10	220	3
1704065400.0	0-0	130	7
1704065400.0	0-1	300	1
1704065400.0	0-2	300	2
1704065400.0	0-3	320	6
1704065400.0	0-4	320	7
1704065400.0	0-5	130	8
1704065400.0	0-6	130	9
1704065400.0	13-0	320	8
1704065400.0	13-1	140	7
1704065400.0	13-2	300	3
1704065400.0	13-3	220	4
1704065400.0	13-4	140	8
1704065400.0	13-5	220	5
1704065400.0	13-6	320	9
1704065400.0	13-7	320	10
1704065400.0	13-8	220	6
1704065400.0	2-0	340	5
1704065400.0	2-1	340	5
1704065400.0	2-2	140	9
1704065400.0	2-3	320	11
1704065400.0	2-4	130	10
1704065400.0	2-5	130	11
1704065400.0	2-6	130	12
1704065400.0	2-7	320	12
1704066300.0	7-0	120	1
1704066300.0	7-1	120	2
1704066300.0	7-2	300	4
1704066300.0	7-3	130	12
1704066300.0	7-4	190	1
1704066300.0	7-5	300	5
1704066300.0	7-6	190	2
1704066300.0	8-0	120	3
1704066300.0	8-1	200	1
1704066300.0	8-2	120	4
1704066300.0	8-3	120	5
1704066300.0	8-4	120	6
1704066300.0	8-5	280	5
1704066300.0	8-6	300	6
1704066300.0	8-7	280	6
1704066300.0	8-8	300	7
1704066300.0	8-9	120	7
1704066300.0	8-10	200	2
1704066300.0	0-0	120	8
1704066300.0	0-1	300	7
1704066300.0	0-2	280	7
1704066300.0	0-3	300	8
1704066300.0	0-4	300	9
1704066300.0	0-5	120	9
1704066300.0	0-6	120	10
1704066300.0	13-0	300	10
1704066300.0	13-1	120	11
1704066300.0	13-2	280	8
1704066300.0	13-3	190	3
1704066300.0	13-4	120	12
1704066300.0	13-5	200	3
1704066300.0	13-6	280	9
1704066300.0	13-7	300	11
1704066300.0	13-8	200	4
1704066300.0	2-0	300	12
1704066300.0	2-1	280	10
1704066300.0	2-2	120	13
1704066300.0	2-3	300	13
1704066300.0	2-4	130	12
1704066300.0	2-5	120	14
1704066300.0	2-6	120	15
1704066300.0	2-7	300	14
1704067200.0	7-0	110	1
1704067200.0	7-1	110	2
1704067200.0	7-2	280	11
1704067200.0	7-3	110	3
1704067200.0	7-4	180	1
1704067200.0	7-5	280	12
1704067200.0	7-6	180	2
1704067200.0	8-0	120	15
1704067200.0	8-1	190	4
1704067200.0	8-2	110	4
1704067200.0	8-3	110	5
1704067200.0	8-4	120	15
1704067200.0	8-5	260	6
1704067200.0	8-6	260	7
1704067200.0	8-7	280	12
1704067200.0	8-8	260	8
1704067200.0	8-9	110	6
1704067200.0	8-10	180	3
1704067200.0	0-0	110	7
1704067200.0	0-1	260	9
1704067200.0	0-2	280	12
1704067200.0	0-3	260	10
1704067200.0	0-4	260	11
1704067200.0	0-5	110	8
1704067200.0	0-6	110	9
1704067200.0	13-0	260	12
1704067200.0	13-1	110	10
1704067200.0	13-2	260	13
1704067200.0	13-3	180	4
1704067200.0	13-4	110	11
1704067200.0	13-5	190	5
1704067200.0	13-6	260	14
1704067200.0	13-7	260	15
1704067200.0	13-8	180	5
1704067200.0	2-0	260	16
1704067200.0	2-1	260	17
1704067200.0	2-2	110	12
1704067200.0	2-3	260	18
1704067200.0	2-4	110	13
1704067200.0	2-5	110	14
1704067200.0	2-6	110	15
1704067200.0	2-7	260	19
1704068100.0	7-0	95	1
1704068100.0	7-1	95	2
1704068100.0	7-2	260	20
1704068100.0	7-3	95	3
1704068100.0	7-4	160	7
1704068100.0	7-5	240	4
1704068100.0	7-6	170	12
1704068100.0	8-0	100	1
1704068100.0	8-1	170	13
1704068100.0	8-2	100	2
1704068100.0	8-3	95	4
1704068100.0	8-4	95	5
1704068100.0	8-5	240	5
1704068100.0	8-6	240	6
1704068100.0	8-7	240	7
1704068100.0	8-8	240	8
1704068100.0	8-9	110	15
1704068100.0	8-10	170	14
1704068100.0	0-0	100	3
1704068100.0	0-1	260	20
1704068100.0	0-2	240	9
1704068100.0	0-3	240	10
1704068100.0	0-4	260	20
1704068100.0	0-5	95	6
1704068100.0	0-6	100	4
1704068100.0	13-0	240	11
1704068100.0	13-1	100	5
1704068100.0	13-2	260	20
1704068100.0	13-3	170	15
1704068100.0	13-4	100	6
1704068100.0	13-5	160	8
1704068100.0	13-6	260	20
1704068100.0	13-7	240	12
1704068100.0	13-8	170	16
1704068100.0	2-0	240	13
1704068100.0	2-1	240	14
1704068100.0	2-2	100	7
1704068100.0	2-3	240	15
1704068100.0	2-4	110	15
1704068100.0	2-5	110	15
1704068100.0	2-6	100	8
1704068100.0	2-7	240	16
1704069000.0	7-0	100	9
1704069000.0	7-1	90	1
1704069000.0	7-2	220	7
1704069000.0	7-3	90	2
1704069000.0	7-4	160	8
1704069000.0	7-5	220	8
1704069000.0	7-6	170	16
1704069000.0	8-0	95	7
1704069000.0	8-1	170	16
1704069000.0	8-2	90	3
1704069000.0	8-3	100	10
1704069000.0	8-4	95	7
1704069000.0	8-5	240	16
1704069000.0	8-6	240	16
1704069000.0	8-7	220	9
1704069000.0	8-8	240	16
1704069000.0	8-9	100	11
1704069000.0	8-10	150	11
1704069000.0	0-0	90	4
1704069000.0	0-1	240	17
1704069000.0	0-2	220	10
1704069000.0	0-3	220	11
1704069000.0	0-4	240	18
1704069000.0	0-5	95	7
1704069000.0	0-6	100	11
1704069000.0	13-0	240	18
1704069000.0	13-1	95	8
1704069000.0	13-2	220	12
1704069000.0	13-3	170	16
1704069000.0	13-4	100	11
1704069000.0	13-5	160	8
1704069000.0	13-6	240	19
1704069000.0	13-7	220	13
1704069000.0	13-8	150	12
1704069000.0	2-0	220	14
1704069000.0	2-1	240	19
1704069000.0	2-2	95	9
1704069000.0	2-3	220	15
1704069000.0	2-4	100	12
1704069000.0	2-5	90	5
1704069000.0	2-6	95	10
1704069000.0	2-7	240	19
1704069900.0	7-0	90	6
1704069900.0	7-1	95	10
1704069900.0	7-2	220	15
1704069900.0	7-3	95	10
1704069900.0	7-4	160	8
1704069900.0	7-5	220	15
1704069900.0	7-6	150	13
1704069900.0	8-0	90	7
1704069900.0	8-1	150	14
1704069900.0	8-2	90	7
1704069900.0	8-3	90	8
1704069900.0	8-4	95	10
1704069900.0	8-5	220	16
1704069900.0	8-6	220	17
1704069900.0	8-7	220	17
1704069900.0	8-8	220	18
1704069900.0	8-9	95	11
1704069900.0	8-10	150	14
1704069900.0	0-0	90	8
1704069900.0	0-1	220	19
1704069900.0	0-2	220	19
1704069900.0	0-3	220	19
1704069900.0	0-4	220	20
1704069900.0	0-5	90	9
1704069900.0	0-6	95	12
1704069900.0	13-0	220	21
1704069900.0	13-1	95	12
1704069900.0	13-2	220	21
1704069900.0	13-3	150	15
1704069900.0	13-4	90	10
1704069900.0	13-5	150	16
1704069900.0	13-6	220	22
1704069900.0	13-7	220	22
1704069900.0	13-8	150	16
1704069900.0	2-0	220	22
1704069900.0	2-1	220	23
1704069900.0	2-2	95	12
1704069900.0	2-3	220	23
1704069900.0	2-4	90	11
1704069900.0	2-5	90	11
1704069900.0	2-6	95	12
1704069900.0	2-7	220	24
1704070800.0	7-0	90	11
1704070800.0	7-1	90	11
1704070800.0	7-2	220	24
1704070800.0	7-3	90	11
1704070800.0	7-4	150	17
1704070800.0	7-5	220	24
1704070800.0	7-6	150	17
1704070800.0	8-0	90	11
1704070800.0	8-1	140	10
1704070800.0	8-2	90	11
1704070800.0	8-3	90	11
1704070800.0	8-4	90	12
1704070800.0	8-5	220	24
1704070800.0	8-6	200	5
1704070800.0	8-7	220	24
1704070800.0	8-8	220	24
1704070800.0	8-9	85	1
1704070800.0	8-10	140	11
1704070800.0	0-0	90	12
1704070800.0	0-1	220	24
1704070800.0	0-2	220	24
1704070800.0	0-3	220	24
1704070800.0	0-4	200	6
1704070800.0	0-5	90	12
1704070800.0	0-6	90	13
1704070800.0	13-0	220	24
1704070800.0	13-1	90	14
1704070800.0	13-2	200	7
1704070800.0	13-3	150	17
1704070800.0	13-4	90	14
1704070800.0	13-5	150	17
1704070800.0	13-6	200	8
1704070800.0	13-7	220	24
1704070800.0	13-8	150	17
1704070800.0	2-0	200	9
1704070800.0	2-1	220	24
1704070800.0	2-2	90	15
1704070800.0	2-3	200	10
1704070800.0	2-4	95	13
1704070800.0	2-5	90	15
1704070800.0	2-6	95	13
1704070800.0	2-7	200	11
1704071700.0	7-0	90	15
1704071700.0	7-1	90	15
1704071700.0	7-2	200	12
1704071700.0	7-3	90	15
1704071700.0	7-4	140	12
1704071700.0	7-5	220	24
1704071700.0	7-6	150	17
1704071700.0	8-0	90	15
1704071700.0	8-1	150	17
1704071700.0	8-2	85	2
1704071700.0	8-3	90	15
1704071700.0	8-4	90	15
1704071700.0	8-5	220	24
1704071700.0	8-6	220	24
1704071700.0	8-7	200	13
1704071700.0	8-8	220	24
1704071700.0	8-9	90	16
1704071700.0	8-10	140	12
1704071700.0	0-0	90	16
1704071700.0	0-1	220	24
1704071700.0	0-2	220	24
1704071700.0	0-3	220	24
1704071700.0	0-4	200	13
1704071700.0	0-5	90	16
1704071700.0	0-6	90	16
1704071700.0	13-0	220	24
1704071700.0	13-1	90	16
1704071700.0	13-2	220	24
1704071700.0	13-3	150	17
1704071700.0	13-4	90	16
1704071700.0	13-5	150	17
1704071700.0	13-6	220	24
1704071700.0	13-7	220	24
1704071700.0	13-8	150	17
1704071700.0	2-0	220	24
1704071700.0	2-1	220	24
1704071700.0	2-2	85	3
1704071700.0	2-3	200	13
1704071700.0	2-4	85	4
1704071700.0	2-5	85	5
1704071700.0	2-6	90	17
1704071700.0	2-7	220	24
1704072600.0	7-0	90	17
1704072600.0	7-1	85	6
1704072600.0	7-2	200	13
1704072600.0	7-3	85	7
1704072600.0	7-4	150	7
1704072600.0	7-5	200	14
1704072600.0	7-6	140	9
1704072600.0	8-0	85	8
1704072600.0	8-1	140	9
1704072600.0	8-2	85	8
1704072600.0	8-3	90	17
1704072600.0	8-4	85	9
1704072600.0	8-5	220	24
1704072600.0	8-6	200	14
1704072600.0	8-7	220	24
1704072600.0	8-8	200	15
1704072600.0	8-9	85	9
1704072600.0	8-10	150	7
1704072600.0	0-0	85	10
1704072600.0	0-1	220	24
1704072600.0	0-2	200	16
1704072600.0	0-3	220	24
1704072600.0	0-4	200	16
1704072600.0	0-5	85	11
1704072600.0	0-6	85	12
1704072600.0	13-0	220	24
1704072600.0	13-1	90	17
1704072600.0	13-2	220	24
1704072600.0	13-3	140	10
1704072600.0	13-4	90	17
1704072600.0	13-5	150	7
1704072600.0	13-6	220	24
1704072600.0	13-7	200	17
1704072600.0	13-8	150	7
1704072600.0	2-0	220	24
1704072600.0	2-1	220	24
1704072600.0	2-2	90	17
1704072600.0	2-3	200	17
1704072600.0	2-4	90	17
1704072600.0	2-5	85	12
1704072600.0	2-6	90	17
1704072600.0	2-7	220	24
1704073500.0	7-0	80	1
1704073500.0	7-1	85	12
1704073500.0	7-2	200	17
1704073500.0	7-3	90	17
1704073500.0	7-4	140	5
1704073500.0	7-5	200	17
1704073500.0	7-6	140	5
1704073500.0	8-0	85	12
1704073500.0	8-1	140	5
1704073500.0	8-2	85	12
1704073500.0	8-3	85	13
1704073500.0	8-4	90	17
1704073500.0	8-5	220	18
1704073500.0	8-6	200	17
1704073500.0	8-7	200	17
1704073500.0	8-8	200	17
1704073500.0	8-9	85	13
1704073500.0	8-10	140	5
1704073500.0	0-0	90	17
1704073500.0	0-1	220	18
1704073500.0	0-2	220	18
1704073500.0	0-3	220	18
1704073500.0	0-4	200	17
1704073500.0	0-5	90	17
1704073500.0	0-6	90	17
1704073500.0	13-0	200	18
1704073500.0	13-1	85	14
1704073500.0	13-2	220	18
1704073500.0	13-3	140	5
1704073500.0	13-4	90	17
1704073500.0	13-5	150	7
1704073500.0	13-6	200	18
1704073500.0	13-7	220	18
1704073500.0	13-8	140	6
1704073500.0	2-0	220	18
1704073500.0	2-1	200	19
1704073500.0	2-2	85	14
1704073500.0	2-3	200	19
1704073500.0	2-4	85	14
1704073500.0	2-5	85	14
